Time;Hilo;Episodio;Step;Values;log_prob;Rewards;Remaining_Length;Point;Position;Action;Colision;%CPU;%Memoria;Width;Height
1616866050.7582061;w0;1;61;5.531445988773302;-1.7791220181217005;29.13;40.87;[ 50.  50. -40.];[ 49.55  10.03 -48.5 ];0;False;0.0;62.10833080800265;128;128
1616866050.9191139;w0;1;62;5.532429257588994;-1.8010523702636012;29.28;40.72;[ 50.  50. -40.];[ 50.54  10.33 -49.17];3;False;0.0;62.10554754567849;128;128
1616866051.0752351;w0;1;63;5.486890689923464;-1.7716162466046246;29.44;40.56;[ 50.  50. -40.];[ 51.56  10.65 -49.7 ];2;False;0.0;62.010964613938725;128;128
1616866051.2321448;w0;1;64;5.3384828719145;-1.801222280787548;29.53;40.47;[ 50.  50. -40.];[ 52.58  10.93 -50.23];3;False;0.0;62.00926106544721;128;128
1616866051.3870554;w0;1;65;5.163755970724543;-1.7578462286666068;29.59;40.41;[ 50.  50. -40.];[ 53.48  11.18 -50.67];0;False;0.0;62.00818135161457;128;128
1616866051.5439656;w0;1;66;4.96960303589152;-1.831077792646457;29.62;40.38;[ 50.  50. -40.];[ 54.51  11.46 -51.14];1;False;0.0;61.94886907174123;128;128
1616866051.6978786;w0;1;67;4.7650060237123295;-1.7851523145305972;29.62;40.38;[ 50.  50. -40.];[ 55.5   11.7  -51.54];2;False;0.0;61.911391004928056;128;128
1616866051.8562927;w0;1;68;4.5185325377833205;-1.7534316328025137;29.56;40.44;[ 50.  50. -40.];[ 56.53  11.95 -52.04];0;False;0.0;61.91040726565831;128;128
1616866052.018199;w0;1;69;4.215972188880028;-1.8331512457647186;29.51;40.49;[ 50.  50. -40.];[ 57.55  12.25 -52.53];1;False;0.0;61.90126568854191;128;128
1616866052.1791067;w0;1;70;3.875041590506041;-1.8027178796120862;29.47;40.53;[ 50.  50. -40.];[ 58.59  12.57 -52.95];3;False;0.0;61.829548696413504;128;128
1616866052.3350177;w0;1;71;3.533734644777711;-1.7519737757869414;29.38;40.62;[ 50.  50. -40.];[ 59.6   12.89 -53.45];0;False;0.0;61.81565637843346;128;128
1616866052.4909408;w0;1;72;3.130492965179749;-1.8033784151288852;29.21;40.79;[ 50.  50. -40.];[ 60.59  13.16 -53.95];3;False;0.0;61.81222528780972;128;128
1616866052.6438534;w0;1;73;2.7430907681282597;-1.771997134677311;29.01;40.99;[ 50.  50. -40.];[ 61.57  13.4  -54.38];5;False;100.0;61.77438731638566;128;128
1616866052.8007638;w0;1;74;2.3662046043391034;-1.8041546642291733;28.72;41.28;[ 50.  50. -40.];[ 62.53  13.56 -54.82];3;False;100.0;61.732422438756835;128;128
1616866052.953676;w0;1;75;2.035012094016444;-1.8134562320458079;28.38;41.62;[ 50.  50. -40.];[ 63.51  13.7  -55.23];2;False;0.0;61.73179860409797;128;128
1616866053.110586;w0;1;76;1.748951675099993;-1.7556905367768143;27.95;42.05;[ 50.  50. -40.];[ 64.48  13.77 -55.67];0;False;0.0;61.721553319508196;128;128
1616866053.265497;w0;1;77;1.4772839045748303;-1.8214549797418962;27.54;42.46;[ 50.  50. -40.];[ 65.42  13.84 -56.04];2;False;0.0;61.67908457542413;128;128
1616866053.4214082;w0;1;78;1.2188574078519652;-1.7570635649182786;27.17;42.83;[ 50.  50. -40.];[ 66.34  13.93 -56.32];5;False;0.0;61.65564278843535;128;128
1616866053.5823152;w0;1;79;0.9879619321197427;-1.8015345809138976;26.79;43.21;[ 50.  50. -40.];[ 67.3   14.08 -56.64];3;False;100.0;61.62488294102531;128;128
1616866053.7372272;w0;1;80;0.7743826483457853;-1.801407592492398;26.47;43.53;[ 50.  50. -40.];[ 68.17  14.23 -56.87];3;False;0.0;61.603720549905454;128;128
1616866053.8871408;w0;1;81;0.576490617394095;-1.7629030475897514;26.05;43.95;[ 50.  50. -40.];[ 69.1   14.33 -57.18];0;False;0.0;61.57516811744215;128;128
1616866054.0340567;w0;1;82;0.3329103734394125;-1.787296552098451;25.55;44.45;[ 50.  50. -40.];[ 69.98  14.36 -57.5 ];4;False;100.0;61.56566663571487;128;128
1616866054.1839714;w0;1;83;0.11819458703743382;-1.7464863055336788;25.03;44.97;[ 50.  50. -40.];[ 70.9   14.36 -57.75];5;False;0.0;61.550886553027986;128;128
1616866054.3373919;w0;1;84;-0.11145517227943133;-1.7647410571295636;24.47;45.53;[ 50.  50. -40.];[ 71.86  14.34 -57.99];0;False;0.0;61.526772944098894;128;128
1616866054.494301;w0;1;85;-0.33004407485027515;-1.7649041826164418;23.91;46.09;[ 50.  50. -40.];[ 72.83  14.31 -58.15];0;False;0.0;61.50841780894392;128;128
1616866054.643217;w0;1;86;-0.5424637239109961;-1.7423571437057086;23.4;46.6;[ 50.  50. -40.];[ 73.79  14.29 -58.19];5;False;100.0;61.50097978031902;128;128
1616866054.7901323;w0;1;87;-0.7621366932178762;-1.764306222455651;22.92;47.08;[ 50.  50. -40.];[ 74.72  14.27 -58.13];0;False;0.0;61.500187990175085;128;128
1616866054.940047;w0;1;88;-0.9754802612766106;-1.8011483721822292;22.45;47.55;[ 50.  50. -40.];[ 75.67  14.25 -58.  ];1;False;0.0;61.47144360858598;128;128
1616866055.1019542;w0;1;89;-1.1731220688058615;-1.799987763298325;21.93;48.07;[ 50.  50. -40.];[ 76.7   14.23 -57.83];1;False;0.0;61.45356834624551;128;128
1616866055.2758539;w0;1;90;-1.424115901082205;-1.8673001550083241;21.31;48.69;[ 50.  50. -40.];[ 77.78  14.2  -57.83];2;False;0.0;61.45316045435318;128;128
1616866055.446757;w0;1;91;-1.6627615555232558;-1.8119311332931467;20.69;49.31;[ 50.  50. -40.];[ 78.77  14.2  -57.95];3;False;0.0;61.44116363399045;128;128
1616866055.622656;w0;1;92;-1.8926438385861897;-1.7444181873457882;20.01;49.99;[ 50.  50. -40.];[ 79.86  14.26 -58.15];5;False;0.0;61.41316305526383;128;128
1616866055.7935574;w0;1;93;-2.1332993446935604;-1.7531028338327426;19.31;50.69;[ 50.  50. -40.];[ 80.93  14.31 -58.4 ];0;False;0.0;61.39360823807258;128;128
1616866055.965459;w0;1;94;-2.3316428787600505;-1.7445670324063844;18.6;51.4;[ 50.  50. -40.];[ 81.99  14.34 -58.62];5;False;0.0;61.35692196140335;128;128
1616866056.1373677;w0;1;95;-2.508099085679549;-1.81746629965941;17.91;52.09;[ 50.  50. -40.];[ 83.05  14.36 -58.73];3;False;0.0;61.324770482831234;128;128
1616866056.3007805;w0;1;96;-2.662535099910192;-1.797615344383524;17.22;52.78;[ 50.  50. -40.];[ 84.1   14.38 -58.83];1;False;100.0;61.29319485163652;128;128
1616866056.4676857;w0;1;97;-2.7799188332742903;-1.7444135064826742;16.44;53.56;[ 50.  50. -40.];[ 85.13  14.32 -59.02];5;False;0.0;61.2593398245729;128;128
1616866056.632591;w0;1;98;-2.898014247825085;-1.8820107614175396;15.6;54.4;[ 50.  50. -40.];[ 86.15  14.23 -59.31];2;False;0.0;61.22529284838347;128;128
1616866056.7865026;w0;1;99;-3.038924483500528;-1.765800607423118;14.81;55.19;[ 50.  50. -40.];[ 87.1   14.14 -59.61];4;False;0.0;61.20357860352692;128;128
1616866056.9394145;w0;1;100;-3.2101047778674845;-1.7432202186245216;14.03;55.97;[ 50.  50. -40.];[ 88.03  14.12 -59.98];5;False;0.0;61.16504481652183;128;128
1616866057.0913286;w0;1;101;-3.3381965757853806;-1.7464556387575565;13.22;56.78;[ 50.  50. -40.];[ 89.01  14.14 -60.4 ];0;False;0.0;61.13493279741137;128;128
1616866057.2402425;w0;1;102;-3.4379928908655284;-1.8233131621651881;12.42;57.58;[ 50.  50. -40.];[ 89.99  14.17 -60.79];3;False;0.0;61.10191754777314;128;128
1616866057.3871582;w0;1;103;-3.5479532828388094;-1.8237167126685472;11.69;58.31;[ 50.  50. -40.];[ 90.92  14.2  -61.07];3;False;0.0;61.079027614521046;128;128
1616866057.5340736;w0;1;104;-3.690251073905905;-1.7650379371222331;10.89;59.11;[ 50.  50. -40.];[ 91.84  14.17 -61.43];4;False;0.0;61.039078202713156;128;128
1616866057.675992;w0;1;105;-3.813369080843072;-1.8247886034780336;10.02;59.98;[ 50.  50. -40.];[ 92.77  14.07 -61.83];3;False;100.0;61.00843832350674;128;128
1616866057.8229086;w0;1;106;-3.9184328241633914;-1.8249657023514532;9.05;60.95;[ 50.  50. -40.];[ 93.78  13.91 -62.27];3;False;0.0;60.97635882585679;128;128
1616866057.9688249;w0;1;107;-4.0166684025177215;-1.7441230518884907;8.02;61.98;[ 50.  50. -40.];[ 94.79  13.7  -62.74];0;False;0.0;60.95615618036596;128;128
1616866058.1107438;w0;1;108;-4.121146365082993;-1.7436995876707324;6.97;63.03;[ 50.  50. -40.];[ 95.78  13.42 -63.21];0;False;0.0;60.91853415170843;128;128
1616866058.2546608;w0;1;109;-4.180999375333397;-1.8259850785962304;5.91;64.09;[ 50.  50. -40.];[ 96.81  13.11 -63.57];3;False;0.0;60.89864342354702;128;128
1616866058.4045749;w0;1;110;-4.26092748807039;-1.8899042800202814;4.9;65.1;[ 50.  50. -40.];[ 97.81  12.79 -63.84];2;False;0.0;60.87796090524167;128;128
1616866058.5454154;w0;1;111;-4.303035963978739;-1.8905045632535515;3.88;66.12;[ 50.  50. -40.];[ 98.79  12.44 -64.11];2;False;0.0;60.83971504192529;128;128
1616866058.6953294;w0;1;112;-4.364093571836724;-1.7429656851830402;2.86;67.14;[ 50.  50. -40.];[ 99.77  12.08 -64.34];0;False;0.0;60.810442800240224;128;128
1616866058.847243;w0;1;113;-4.40473323980593;-1.7659225749692433;1.83;68.17;[ 50.  50. -40.];[100.79  11.77 -64.6 ];4;False;100.0;60.77586796395483;128;128
1616866058.9971561;w0;1;114;-4.442173768173575;-1.795724484308701;0.87;69.13;[ 50.  50. -40.];[101.79  11.49 -64.78];1;False;0.0;60.753553878080155;128;128
1616866059.1490698;w0;1;115;-4.467174715748628;-1.735929973199286;-0.17;70.17;[ 50.  50. -40.];[102.87  11.23 -64.99];5;False;0.0;60.7234418589697;128;128
1616866059.2939863;w0;1;116;-4.513865860716734;-1.7359149406389998;-1.22;71.22;[ 50.  50. -40.];[103.96  10.97 -65.26];5;False;0.0;60.69009069836131;128;128
1616866059.4424105;w0;1;117;-4.549155667599961;-1.735410056611077;-2.21;72.21;[ 50.  50. -40.];[104.97  10.74 -65.51];5;False;100.0;60.66614504491729;128;128
1616866059.599321;w0;1;118;-4.6073737035549485;-1.7661385924240975;-3.17;73.17;[ 50.  50. -40.];[105.96  10.51 -65.76];4;False;0.0;60.63464139464477;128;128
1616866059.7372415;w0;1;119;-4.638658248467083;-1.7350141218278943;-4.04;74.04;[ 50.  50. -40.];[106.84  10.31 -65.98];5;False;0.0;60.600570424814606;128;128
1616866079.5473828;w0;2;0;5.578637312631548;-1.7864306216088512;-4.23;74.23;[ 50.  50. -40.];[ 3.64  3.64 -5.19];5;False;0.0;63.913948247156576;128;128
1616866079.7732537;w0;2;1;4.830994038140248;-1.7172792142872353;-3.36;73.36;[ 50.  50. -40.];[ 4.2   4.19 -5.58];2;False;0.0;63.92148225034437;128;128
1616866079.9991238;w0;2;2;4.236333657326543;-1.769522423320153;-2.45;72.45;[ 50.  50. -40.];[ 4.74  4.77 -6.01];3;False;0.0;63.90204740135675;128;128
1616866080.224499;w0;2;3;3.953175157472141;-1.7374845087729767;-1.46;71.46;[ 50.  50. -40.];[ 5.28  5.46 -6.51];1;False;0.0;63.81591023115234;128;128
1616866080.441375;w0;2;4;3.926280345347216;-1.9182380436530078;-0.46;70.46;[ 50.  50. -40.];[ 5.8   6.07 -7.11];0;False;100.0;63.82123681939339;128;128
1616866080.6572514;w0;2;5;4.008346075053223;-1.7858011714309956;0.51;69.49;[ 50.  50. -40.];[ 6.32  6.65 -7.73];5;False;0.0;63.819941162794215;128;128
1616866080.8651323;w0;2;6;4.07432457212913;-1.7873654924385827;1.37;68.63;[ 50.  50. -40.];[ 6.83  7.2  -8.15];5;False;0.0;63.723414746155676;128;128
1616866081.0750124;w0;2;7;4.1435705615408605;-1.7060068588744395;2.19;67.81;[ 50.  50. -40.];[ 7.32  7.75 -8.51];2;False;0.0;63.71852004344768;128;128
1616866081.2778962;w0;2;8;4.212199770782981;-1.7056433351298155;2.96;67.04;[ 50.  50. -40.];[ 7.78  8.27 -8.84];2;False;0.0;63.71823211975898;128;128
1616866081.4858148;w0;2;9;4.325804054479554;-1.8390969434315405;3.9;66.1;[ 50.  50. -40.];[ 8.25  8.96 -9.32];4;False;0.0;63.65685638678325;128;128
1616866081.6956947;w0;2;10;4.413206645931731;-1.7393299541219762;4.96;65.04;[ 50.  50. -40.];[ 8.72  9.77 -9.88];1;False;0.0;63.61155639309357;128;128
1616866081.8995786;w0;2;11;4.481240810944862;-1.706134067207936;6.21;63.79;[ 50.  50. -40.];[  9.31  10.69 -10.53];2;False;0.0;63.6104526856202;128;128
1616866082.1064591;w0;2;12;4.586079917090928;-1.7061514577070114;7.48;62.52;[ 50.  50. -40.];[  9.9   11.6  -11.25];2;False;0.0;63.609900831883515;128;128
1616866082.3003478;w0;2;13;4.716249904475562;-1.8380932479338707;8.82;61.18;[ 50.  50. -40.];[ 10.49  12.59 -12.02];4;False;100.0;63.51359035801151;128;128
1616866082.4962358;w0;2;14;4.847587497107833;-1.7787621320799127;10.29;59.71;[ 50.  50. -40.];[ 11.1   13.75 -12.83];3;False;0.0;63.50646424671605;128;128
1616866082.691633;w0;2;15;4.911627222047404;-1.796040015904032;11.8;58.2;[ 50.  50. -40.];[ 11.78  14.91 -13.63];5;False;100.0;63.513470389807885;128;128
1616866082.8785257;w0;2;16;5.067670383758492;-1.738505685797411;13.21;56.79;[ 50.  50. -40.];[ 12.45  15.91 -14.45];1;False;100.0;63.32627200486783;128;128
1616866083.066418;w0;2;17;5.158214626337287;-1.7789840920723337;14.68;55.32;[ 50.  50. -40.];[ 13.15  16.9  -15.36];3;False;100.0;63.40809031974165;128;128
1616866083.2626624;w0;2;18;5.2898523249987415;-1.899258901898132;16.15;53.85;[ 50.  50. -40.];[ 13.85  17.86 -16.34];0;False;0.0;63.157284793238404;128;128
1616866083.4505541;w0;2;19;5.4488404206219;-1.8977951207362436;17.44;52.56;[ 50.  50. -40.];[ 14.48  18.67 -17.21];0;False;0.0;63.31261962329504;128;128
1616866083.6374469;w0;2;20;5.539565723294628;-1.712098792540309;18.72;51.28;[ 50.  50. -40.];[ 15.15  19.53 -17.93];2;False;0.0;63.29973503822547;128;128
1616866083.8308446;w0;2;21;5.6493620698666005;-1.8951504019266485;19.85;50.15;[ 50.  50. -40.];[ 15.79  20.33 -18.47];0;False;0.0;63.267943464264235;128;128
1616866084.0242248;w0;2;22;5.671238548958605;-1.8936481425293976;21.07;48.93;[ 50.  50. -40.];[ 16.46  21.23 -18.98];0;False;0.0;63.23044140381033;128;128
1616866084.2156215;w0;2;23;5.688103768446208;-1.7946057372954116;22.2;47.8;[ 50.  50. -40.];[ 17.13  22.15 -19.29];5;False;0.0;63.04264317785214;128;128
1616866084.4085133;w0;2;24;5.67196245912041;-1.7777690000657456;23.2;46.8;[ 50.  50. -40.];[ 17.76  23.03 -19.43];3;False;0.0;62.963704099865375;128;128
1616866084.596778;w0;2;25;5.649529190371054;-1.716969603180887;24.19;45.81;[ 50.  50. -40.];[ 18.4   23.91 -19.54];2;False;0.0;62.902832233344874;128;128
1616866084.8036592;w0;2;26;5.587565192808574;-1.7772508848616944;25.18;44.82;[ 50.  50. -40.];[ 19.06  24.74 -19.66];3;False;0.0;63.101427597629524;128;128
1616866084.9965494;w0;2;27;5.515746714456002;-1.8378294841622416;26.16;43.84;[ 50.  50. -40.];[ 19.71  25.61 -19.76];4;False;0.0;63.07179545133358;128;128
1616866085.2004313;w0;2;28;5.439097574409507;-1.837034843457331;27.13;42.87;[ 50.  50. -40.];[ 20.38  26.44 -19.87];4;False;0.0;63.02462395366732;128;128
1616866085.3898373;w0;2;29;5.309106197867008;-1.7772793667649114;28.15;41.85;[ 50.  50. -40.];[ 21.12  27.17 -20.09];3;False;0.0;63.010755629328;128;128
1616866085.59472;w0;2;30;5.183681224046622;-1.7935360929443414;29.36;40.64;[ 50.  50. -40.];[ 22.05  27.94 -20.41];5;False;0.0;62.797980023374606;128;128
1616866085.792607;w0;2;31;5.062424292363705;-1.8823783488511263;30.52;39.48;[ 50.  50. -40.];[ 22.99  28.6  -20.75];0;False;0.0;62.96178460860733;128;128
1616866085.9960659;w0;2;32;4.948421970885389;-1.880008025952439;31.71;38.29;[ 50.  50. -40.];[ 24.    29.26 -21.03];0;False;0.0;62.757862656081635;128;128
1616866086.1929533;w0;2;33;4.807857832240235;-1.723660459965779;32.73;37.27;[ 50.  50. -40.];[ 24.95  29.88 -21.12];2;False;0.0;62.7522721377926;128;128
1616866086.3888407;w0;2;34;4.648498577127381;-1.7796750553170737;33.68;36.32;[ 50.  50. -40.];[ 25.89  30.49 -21.11];3;False;0.0;62.81331195979818;128;128
1616866086.5987208;w0;2;35;4.463077181984551;-1.7925003843231853;34.72;35.28;[ 50.  50. -40.];[ 26.86  31.21 -21.12];5;False;0.0;62.789198350869086;128;128
1616866086.7886121;w0;2;36;4.24885199899582;-1.7814772463014976;35.62;34.38;[ 50.  50. -40.];[ 27.76  31.85 -21.09];3;False;0.0;62.81741487236223;128;128
1616866086.9854987;w0;2;37;4.0605499707219845;-1.7273853341820278;36.53;33.47;[ 50.  50. -40.];[ 28.71  32.5  -21.01];2;False;0.0;62.563154261594505;128;128
1616866087.1883826;w0;2;38;3.859236977763893;-1.8637648085335727;37.46;32.54;[ 50.  50. -40.];[ 29.73  33.09 -20.97];0;False;0.0;62.729502172744134;128;128
1616866087.3907769;w0;2;39;3.668065682255641;-1.730351096488085;38.34;31.66;[ 50.  50. -40.];[ 30.71  33.69 -20.91];2;False;0.0;62.51701449047944;128;128
1616866087.6026542;w0;2;40;3.4821525044425563;-1.7317036317893186;39.11;30.89;[ 50.  50. -40.];[ 31.63  34.3  -20.76];2;False;0.0;62.66675880224705;128;128
1616866087.8026016;w0;2;41;3.395283509767348;-1.7342144496992147;40.04;29.96;[ 50.  50. -40.];[ 32.56  35.06 -20.76];2;False;0.0;62.64221330778491;128;128
1616866088.0034862;w0;2;42;3.2711759498401936;-1.7734047848683403;41.18;28.82;[ 50.  50. -40.];[ 33.54  36.05 -20.88];1;False;100.0;62.64209333958128;128;128
1616866088.20537;w0;2;43;3.2101149207651587;-1.808804519044214;42.45;27.55;[ 50.  50. -40.];[ 34.52  37.21 -21.13];4;False;0.0;62.63667077677732;128;128
1616866088.4024978;w0;2;44;3.1341416926953327;-1.7892069924878153;43.77;26.23;[ 50.  50. -40.];[ 35.49  38.37 -21.51];3;False;0.0;62.540792188438374;128;128
1616866088.6048844;w0;2;45;3.068799606377292;-1.8427902276885946;45.22;24.78;[ 50.  50. -40.];[ 36.56  39.53 -22.  ];0;False;0.0;62.53992841737226;128;128
1616866088.798774;w0;2;46;3.0322013569851083;-1.793810822793271;46.56;23.44;[ 50.  50. -40.];[ 37.61  40.53 -22.49];5;False;0.0;62.53985643645008;128;128
1616866106.929065;w0;3;0;6.171083019051345;-1.7386465355433436;-4.18;74.18;[ 50.  50. -40.];[ 3.67  3.67 -5.21];1;False;0.0;63.94775528693875;128;128
1616866107.157443;w0;3;1;5.817056729620409;-1.779380011330943;-3.27;73.27;[ 50.  50. -40.];[ 4.23  4.22 -5.69];5;False;0.0;63.947635318735124;128;128
1616866107.380316;w0;3;2;5.436525080747339;-1.852245415538507;-2.26;72.26;[ 50.  50. -40.];[ 4.78  4.77 -6.37];4;False;0.0;63.9478992487831;128;128
1616866107.6011949;w0;3;3;5.3117801336501;-1.849507782983638;-1.28;71.28;[ 50.  50. -40.];[ 5.32  5.29 -7.05];4;False;0.0;63.844726593663616;128;128
1616866107.81907;w0;3;4;5.293500888842436;-1.9188558962358453;-0.13;70.13;[ 50.  50. -40.];[ 6.03  5.81 -7.87];0;False;0.0;63.84321499429791;128;128
1616866108.0329478;w0;3;5;5.374008259454687;-1.7665504531535245;1.08;68.92;[ 50.  50. -40.];[ 6.87  6.34 -8.63];3;False;0.0;63.84239921051324;128;128
1616866108.2388358;w0;3;6;5.485198138811199;-1.843595385258427;2.14;67.86;[ 50.  50. -40.];[ 7.7   6.81 -9.18];4;False;0.0;63.83512913737343;128;128
1616866108.4367218;w0;3;7;5.630531367245826;-1.9131518761770259;3.15;66.85;[ 50.  50. -40.];[ 8.53  7.14 -9.79];0;False;0.0;63.739082593549405;128;128
1616866108.641605;w0;3;8;5.691049578588041;-1.910555114444025;4.16;65.84;[ 50.  50. -40.];[  9.43   7.42 -10.38];0;False;0.0;63.732124437739024;128;128
1616866108.8414903;w0;3;9;5.740831291984305;-1.7470464256848237;5.09;64.91;[ 50.  50. -40.];[ 10.38   7.71 -10.76];1;False;0.0;63.73207645045757;128;128
1616866109.0413764;w0;3;10;5.758442259838003;-1.7715492626008473;5.98;64.02;[ 50.  50. -40.];[ 11.31   7.98 -11.06];3;False;0.0;63.63132715305135;128;128
1616866109.239262;w0;3;11;5.750749151141341;-1.8369448954403236;6.91;63.09;[ 50.  50. -40.];[ 12.25   8.23 -11.53];4;False;100.0;63.63034341378161;128;128
1616866109.433151;w0;3;12;5.771247205913896;-1.7527915689085722;7.81;62.19;[ 50.  50. -40.];[ 13.19   8.37 -12.1 ];1;False;0.0;63.63034341378161;128;128
1616866109.642538;w0;3;13;5.758587612959422;-1.7854740763699668;8.82;61.18;[ 50.  50. -40.];[ 14.28   8.45 -12.78];5;False;0.0;63.61649908308302;128;128
1616866109.8404253;w0;3;14;5.819007208405192;-1.7761342877090163;9.85;60.15;[ 50.  50. -40.];[ 15.38   8.53 -13.55];3;False;0.0;63.52673887312907;128;128
1616866110.041309;w0;3;15;5.841614055956066;-1.7613699518628498;10.82;59.18;[ 50.  50. -40.];[ 16.43   8.59 -14.31];1;False;0.0;63.316194675763136;128;128
1616866110.2530186;w0;3;16;5.822707464474982;-1.7829769522898509;11.81;58.19;[ 50.  50. -40.];[ 17.55   8.55 -15.21];5;False;100.0;63.4233022879616;128;128
1616866110.4509056;w0;3;17;5.866418268154105;-1.779039476077445;12.73;57.27;[ 50.  50. -40.];[ 18.6    8.48 -16.13];3;False;0.0;63.1963944276209;128;128
1616866110.650791;w0;3;18;5.91971381097611;-1.7719735748541694;13.6;56.4;[ 50.  50. -40.];[ 19.62   8.4  -17.04];1;False;0.0;63.2985353561892;128;128
1616866110.8371968;w0;3;19;5.8923281339653535;-1.8769444748633815;14.35;55.65;[ 50.  50. -40.];[ 20.58   8.24 -17.92];0;False;0.0;63.055479775640265;128;128
1616866111.024107;w0;3;20;5.879120164341446;-1.8736066160640987;15.01;54.99;[ 50.  50. -40.];[ 21.49   8.07 -18.7 ];0;False;0.0;63.22506682828783;128;128
1616866111.2060094;w0;3;21;5.8336286293487705;-1.71556480063554;15.59;54.41;[ 50.  50. -40.];[ 22.44   7.9  -19.31];2;False;0.0;63.2051521064857;128;128
1616866111.3919027;w0;3;22;5.799264553613897;-1.7158801576625031;16.13;53.87;[ 50.  50. -40.];[ 23.42   7.72 -19.8 ];2;False;0.0;63.01473857368843;128;128
1616866111.578795;w0;3;23;5.671052238154732;-1.784214731834028;16.76;53.24;[ 50.  50. -40.];[ 24.36   7.67 -20.37];3;False;0.0;62.98539435108119;128;128
1616866111.7656884;w0;3;24;5.571438178418448;-1.824775215000933;17.46;52.54;[ 50.  50. -40.];[ 25.3    7.72 -20.95];4;False;0.0;62.900960729368286;128;128
1616866111.950582;w0;3;25;5.558338744055245;-1.793518969700979;18.13;51.87;[ 50.  50. -40.];[ 26.26   7.76 -21.49];1;False;0.0;63.0922620268724;128;128
1616866112.140474;w0;3;26;5.466674639441593;-1.796816940597068;18.82;51.18;[ 50.  50. -40.];[ 27.3    7.77 -22.08];1;False;0.0;62.94508503466241;128;128
1616866112.3244123;w0;3;27;5.369380897337414;-1.8210155614129555;19.44;50.56;[ 50.  50. -40.];[ 28.23   7.79 -22.67];4;False;0.0;63.036740742233675;128;128
1616866112.5103056;w0;3;28;5.294671320625611;-1.8545575844331323;20.18;49.82;[ 50.  50. -40.];[ 29.33   7.8  -23.45];0;False;0.0;63.00506913647607;128;128
1616866112.7051942;w0;3;29;5.236675256834749;-1.7913785318044757;20.85;49.15;[ 50.  50. -40.];[ 30.41   7.81 -24.12];3;False;0.0;62.82077398206379;128;128
1616866112.891088;w0;3;30;5.2332113832046305;-1.8507217342133857;21.49;48.51;[ 50.  50. -40.];[ 31.6    7.81 -24.68];0;False;0.0;62.89042752108981;128;128
1616866113.074489;w0;3;31;5.274015536678991;-1.7710830676671214;22.02;47.98;[ 50.  50. -40.];[ 32.75   7.74 -25.22];5;False;0.0;62.64703602957072;128;128
1616866113.2643805;w0;3;32;5.342254536130474;-1.8480725814656798;22.47;47.53;[ 50.  50. -40.];[ 33.97   7.63 -25.61];0;False;0.0;62.89637794398973;128;128
1616866113.4572709;w0;3;33;5.450792350019063;-1.7966064017919723;22.84;47.16;[ 50.  50. -40.];[ 35.14   7.53 -25.88];3;False;100.0;62.68101102483798;128;128
1616866113.6492746;w0;3;34;5.5461786889500315;-1.8445057469232937;23.12;46.88;[ 50.  50. -40.];[ 36.25   7.41 -26.05];0;False;0.0;62.83744956236799;128;128
1616866113.8336334;w0;3;35;5.653705716308705;-1.7220109489600264;23.32;46.68;[ 50.  50. -40.];[ 37.38   7.22 -26.23];2;False;0.0;62.81153643038449;128;128
1616866114.020526;w0;3;36;5.770206930392062;-1.8243983759958513;23.43;46.57;[ 50.  50. -40.];[ 38.5    7.   -26.29];1;False;0.0;62.62848894528994;128;128
1616866114.2124164;w0;3;37;5.801869235219124;-1.8382301862137758;23.61;46.39;[ 50.  50. -40.];[ 39.7    6.85 -26.44];0;False;0.0;62.74581784843745;128;128
1616866114.400817;w0;3;38;5.791801511317345;-1.8014416734127459;23.81;46.19;[ 50.  50. -40.];[ 40.84   6.74 -26.63];3;False;0.0;62.45350332347915;128;128
1616866114.6047;w0;3;39;5.658545975165569;-1.7964324279313237;23.94;46.06;[ 50.  50. -40.];[ 42.     6.62 -26.73];4;False;0.0;62.61793174337074;128;128
1616866114.7925925;w0;3;40;5.4645827667424225;-1.8271498387027167;23.97;46.03;[ 50.  50. -40.];[ 43.05   6.44 -26.88];0;False;0.0;62.4720264141192;128;128
1616866114.9909904;w0;3;41;5.393390184079943;-1.8238878959653866;23.95;46.05;[ 50.  50. -40.];[ 44.27   6.2  -27.02];0;False;0.0;62.472002420478475;128;128
1616866115.1808817;w0;3;42;5.414080774804071;-1.7979928047524858;23.85;46.15;[ 50.  50. -40.];[ 45.49   5.95 -26.99];3;False;0.0;62.59048301838081;128;128
1616866115.3737705;w0;3;43;5.466814683373829;-1.796607079673625;23.67;46.33;[ 50.  50. -40.];[ 46.72   5.7  -26.86];4;False;0.0;62.51564685295809;128;128
1616866115.5596647;w0;3;44;5.49502425002199;-1.768500632483671;23.4;46.6;[ 50.  50. -40.];[ 47.93   5.36 -26.79];5;False;0.0;62.55408466540028;128;128
1616866115.7455585;w0;3;45;5.465115986699626;-1.8354684721438335;23.06;46.94;[ 50.  50. -40.];[ 49.22   4.97 -26.75];1;False;0.0;62.55379674171158;128;128
1616866115.9324512;w0;3;46;5.412688222668688;-1.8131541746483968;22.67;47.33;[ 50.  50. -40.];[ 50.56   4.57 -26.74];0;False;0.0;62.52190919318744;128;128
1616866116.1213427;w0;3;47;5.309368870288628;-1.7818083560559297;22.28;47.72;[ 50.  50. -40.];[ 51.91   4.18 -26.81];3;False;0.0;62.45067207387354;128;128
