Action, Reward , Loss, Remaining length, Punto objetivo
############# EPISODIO 0#################
Punto alcanzado 
1, 0.6631858725402899, 23.622570037841797, 37.646822316553795,[ 12. -15. -16.],[47.434600830078125, -6.652554988861084, -26.11623764038086]
1, 0.6607816817251962, 21.871109008789062, 37.78397859142972,[ 12. -15. -16.],[47.87474060058594, -6.652758598327637, -26.947805404663086]
7, 0.6497621919466359, 22.38888931274414, 38.425615094042314,[ 12. -15. -16.],[48.3165283203125, -6.652978897094727, -27.913162231445312]
7, 0.6382202248160634, 22.072376251220703, 39.12143178470262,[ 12. -15. -16.],[48.755165100097656, -6.653244972229004, -27.44536018371582]
7, 0.633867170386963, 21.678485870361328, 39.39043983968756,[ 12. -15. -16.],[49.19066619873047, -6.653509616851807, -26.110387802124023]
1, 0.6331700737120508, 22.69446563720703, 39.4338622953765,[ 12. -15. -16.],[49.6278076171875, -6.653764724731445, -25.22840690612793]
1, 0.6300126503582619, 22.2261962890625, 39.63174287577169,[ 12. -15. -16.],[50.061920166015625, -6.6539411544799805, -26.11464500427246]
3, 0.6202307814173873, 21.96265411376953, 40.25757703264671,[ 12. -15. -16.],[50.493019104003906, -6.681786060333252, -27.083030700683594]
############# EPISODIO 7#################
Punto alcanzado 
1, 2.524359028016967, 25.17532730102539, 9.853504106402397,[  0.   0. -10.],[0.0, 0.0, -6.717940807342529]
1, 7.5028679127579805, 23.58192253112793, 3.2820591926574707,[  0.   0. -10.],[0.0, 0.0, -7.8473591804504395]
4, 11.350012120956015, 21.893409729003906, 2.1526408195495605,[  0.   0. -10.],[0.0, 0.0, -8.678975105285645]
7, 30.0, 24.017255783081055, 1.3210248947143555,[  0.   0. -10.],[0.0, 0.0, -8.240683555603027]
Punto alcanzado 
1, 1.0658297744033733, 22.638368606567383, 23.40590318491001,[-12.  15. -21.],[-2.158442497253418, 2.6394121646881104, -10.43901252746582]
4, 1.312019107032455, 23.668785095214844, 19.004600551165282,[-12.  15. -21.],[-2.7319445610046387, 3.0206246376037598, -11.361438751220703]
4, 1.388670465284965, 21.790027618408203, 17.95283121515789,[-12.  15. -21.],[-3.293966293334961, 3.2364425659179688, -11.25063705444336]
1, 1.4176487344912243, 22.01053237915039, 17.584833927300174,[-12.  15. -21.],[-3.8636703491210938, 3.326925754547119, -11.58194637298584]
7, 1.460841955929045, 22.208887100219727, 17.06341866827809,[-12.  15. -21.],[-4.432224273681641, 3.358090877532959, -12.504015922546387]
4, 1.5310726287931735, 21.750438690185547, 16.278422002884064,[-12.  15. -21.],[-4.996625900268555, 3.3739280700683594, -12.263322830200195]
4, 1.544036838935272, 21.98877716064453, 16.14132352906771,[-12.  15. -21.],[-5.562765121459961, 3.380417585372925, -12.083499908447266]
7, 1.5577638489694188, 21.817272186279297, 15.998645638130219,[-12.  15. -21.],[-6.121898174285889, 3.3835315704345703, -11.662642478942871]
4, 1.5555721939774867, 22.621326446533203, 16.02125667120392,[-12.  15. -21.],[-6.685618877410889, 3.385349988937378, -10.738431930541992]
4, 1.5212165039031282, 22.495052337646484, 16.384215600379793,[-12.  15. -21.],[-7.248197078704834, 3.3861570358276367, -10.725141525268555]
1, 1.5367296581846401, 23.93914031982422, 16.21831360145209,[-12.  15. -21.],[-7.809633255004883, 3.386648416519165, -11.151287078857422]
1, 1.5779606156453765, 22.114368438720703, 15.793234458532506,[-12.  15. -21.],[-8.361326217651367, 3.386977195739746, -12.423891067504883]
4, 1.6735866086786895, 22.4841365814209, 14.887978034932834,[-12.  15. -21.],[-8.92331314086914, 3.387324094772339, -13.332610130310059]
7, 1.7480518366243802, 21.864166259765625, 14.251635384152499,[-12.  15. -21.],[-9.478321075439453, 3.387722969055176, -12.900248527526855]
1, 1.7323956382533887, 22.414331436157227, 14.38088371268652,[-12.  15. -21.],[-10.032151222229004, 3.3881123065948486, -11.943811416625977]
1, 1.6770929871542335, 23.074148178100586, 14.856746490199757,[-12.  15. -21.],[-10.584929466247559, 3.388406753540039, -12.884015083312988]
1, 1.7498056760115104, 22.06130599975586, 14.237300780155628,[-12.  15. -21.],[-11.13943099975586, 3.388685703277588, -14.184526443481445]
1, 1.8462103901954334, 22.342884063720703, 13.491251924897673,[-12.  15. -21.],[-11.68429183959961, 3.3890058994293213, -15.40481948852539]
1, 1.9315954846271164, 22.160167694091797, 12.892668482591793,[-12.  15. -21.],[-12.236546516418457, 3.389331340789795, -16.611141204833984]
1, 2.005658250795551, 22.290199279785156, 12.414735699655546,[-12.  15. -21.],[-12.782025337219238, 3.389653444290161, -17.78738021850586]
4, 2.0623698033295432, 22.631603240966797, 12.071977329012164,[-12.  15. -21.],[-13.332009315490723, 3.389988899230957, -18.632450103759766]
1, 2.087929242855105, 22.155502319335938, 11.923585831775675,[-12.  15. -21.],[-13.87803840637207, 3.3903298377990723, -18.898841857910156]
1, 2.0838868210082717, 22.19863510131836, 11.946812757760018,[-12.  15. -21.],[-14.428609848022461, 3.3906102180480957, -20.107131958007812]
4, 2.093056539301954, 22.002029418945312, 11.894254505584279,[-12.  15. -21.],[-14.97522258758545, 3.390920400619507, -20.958175659179688]
4, 2.077388376812437, 22.046506881713867, 11.98434094416193,[-12.  15. -21.],[-15.517876625061035, 3.391279935836792, -20.817302703857422]
1, 2.0523068292649422, 23.410358428955078, 12.13141441791822,[-12.  15. -21.],[-16.05947494506836, 3.391585350036621, -21.13616943359375]
1, 2.0245369440893515, 22.613792419433594, 12.298502739348697,[-12.  15. -21.],[-16.60002326965332, 3.3918628692626953, -22.377809524536133]
1, 1.982216761857647, 22.55082893371582, 12.562142365586238,[-12.  15. -21.],[-17.1367130279541, 3.392138957977295, -23.579479217529297]
1, 1.9226231775931053, 22.411468505859375, 12.953068043368235,[-12.  15. -21.],[-17.677885055541992, 3.3924179077148438, -24.772119522094727]
4, 1.850320228220037, 22.337486267089844, 13.461174778675682,[-12.  15. -21.],[-18.212411880493164, 3.392721652984619, -25.612716674804688]
4, 1.7857251339589406, 25.06540870666504, 13.949914950278584,[-12.  15. -21.],[-18.74858283996582, 3.3930745124816895, -25.469669342041016]
4, 1.7604778089013604, 22.478282928466797, 14.150690218072922,[-12.  15. -21.],[-19.278175354003906, 3.393394947052002, -25.369901657104492]
7, 1.7325152675291642, 23.951833724975586, 14.379887267691373,[-12.  15. -21.],[-19.812213897705078, 3.393723487854004, -25.003536224365234]
1, 1.7120783658899605, 22.796817779541016, 14.552135333334858,[-12.  15. -21.],[-20.345151901245117, 3.3940651416778564, -24.109580993652344]
4, 1.7031087817128907, 21.752399444580078, 14.629038866123636,[-12.  15. -21.],[-20.87981414794922, 3.3943569660186768, -24.553203582763672]
1, 1.656851496267857, 22.245529174804688, 15.038859838261773,[-12.  15. -21.],[-21.407991409301758, 3.3946468830108643, -25.03949546813965]
3, 1.6101839102979674, 22.018699645996094, 15.476176755407838,[-12.  15. -21.],[-21.92705535888672, 3.3631343841552734, -26.037002563476562]
1, 1.5476172529351186, 22.53873634338379, 16.1038648865451,[-12.  15. -21.],[-22.456268310546875, 3.0001392364501953, -26.5098934173584]
1, 1.4798964641974037, 22.697290420532227, 16.843073674284582,[-12.  15. -21.],[-22.98084259033203, 2.717456102371216, -27.779699325561523]
1, 1.399318571262606, 22.81976890563965, 17.815838782831623,[-12.  15. -21.],[-23.507036209106445, 2.590770721435547, -29.003149032592773]
4, 1.3318882764342692, 22.052072525024414, 18.720343160411314,[-12.  15. -21.],[-24.02938461303711, 2.53395414352417, -29.865352630615234]
1, 1.2813751375229123, 24.020048141479492, 19.46028958492881,[-12.  15. -21.],[-24.547992706298828, 2.5044336318969727, -30.135557174682617]
1, 1.2514951543747064, 22.369640350341797, 19.92610611004797,[-12.  15. -21.],[-25.062917709350586, 2.4946541786193848, -31.32301139831543]
1, 1.1977323167544334, 24.296249389648438, 20.822777372947563,[-12.  15. -21.],[-25.57685089111328, 2.490687608718872, -32.496952056884766]
4, 1.146872220735248, 23.381261825561523, 21.74841794753103,[-12.  15. -21.],[-26.092453002929688, 2.489048480987549, -33.337215423583984]
4, 1.1074715486893185, 22.145050048828125, 22.52394334833003,[-12.  15. -21.],[-26.609682083129883, 2.488288164138794, -33.194068908691406]
4, 1.0953108638201496, 22.483200073242188, 22.774570471990685,[-12.  15. -21.],[-27.123249053955078, 2.4881157875061035, -33.093994140625]
7, 1.0820254333852146, 22.584253311157227, 23.054817344066706,[-12.  15. -21.],[-27.635818481445312, 2.4882044792175293, -32.73294448852539]
1, 1.0748247188943296, 22.375308990478516, 23.209606483294746,[-12.  15. -21.],[-28.14474105834961, 2.4884183406829834, -31.847095489501953]
1, 1.07866191174233, 22.30495262145996, 23.126863600957464,[-12.  15. -21.],[-28.655406951904297, 2.4886484146118164, -32.79954147338867]
1, 1.042062702149867, 22.346885681152344, 23.94087881028925,[-12.  15. -21.],[-29.16776466369629, 2.488884687423706, -34.09249496459961]
1, 0.9998628945048745, 23.761219024658203, 24.953428107390497,[-12.  15. -21.],[-29.676513671875, 2.4891607761383057, -35.31867218017578]
3, 0.9611097070715268, 22.312480926513672, 25.96159869269687,[-12.  15. -21.],[-30.17913246154785, 2.4567759037017822, -36.19540023803711]
1, 0.9307924951454712, 22.363828659057617, 26.80883280149655,[-12.  15. -21.],[-30.68888282775879, 2.0902724266052246, -36.589141845703125]
1, 0.9058243518468564, 23.411605834960938, 27.549169694464823,[-12.  15. -21.],[-31.194238662719727, 1.809705376625061, -37.82965850830078]
4, 0.8685394840928552, 22.913965225219727, 28.73395335833375,[-12.  15. -21.],[-31.695980072021484, 1.676366925239563, -38.704898834228516]
1, 0.841850379664977, 22.707019805908203, 29.646488359307988,[-12.  15. -21.],[-32.19409942626953, 1.6061923503875732, -38.97562026977539]
1, 0.8272259922592154, 23.958873748779297, 30.171487518450853,[-12.  15. -21.],[-32.69120788574219, 1.5825095176696777, -40.16493606567383]
3, 0.7991766953011696, 22.472938537597656, 31.23219347109309,[-12.  15. -21.],[-33.19017028808594, 1.537816047668457, -41.02999496459961]
1, 0.7772118023193151, 22.777080535888672, 32.11626397771663,[-12.  15. -21.],[-33.68572998046875, 1.165299892425537, -41.397674560546875]
4, 0.760366682060529, 22.139240264892578, 32.82887356170332,[-12.  15. -21.],[-34.17692184448242, 0.8640438914299011, -42.30643844604492]
1, 0.7375328857533255, 25.338150024414062, 33.846793597840296,[-12.  15. -21.],[-34.66707229614258, 0.6989903450012207, -42.6016731262207]
1, 0.7252038896748214, 22.412546157836914, 34.4230638596132,[-12.  15. -21.],[-35.158756256103516, 0.6425896286964417, -43.80534362792969]
7, 0.7025957992074947, 22.5402774810791, 35.5323362852428,[-12.  15. -21.],[-35.64696502685547, 0.6177383065223694, -44.66206359863281]
1, 0.68562262908528, 22.584190368652344, 36.41320722137428,[-12.  15. -21.],[-36.13425064086914, 0.6057674288749695, -44.722320556640625]
1, 0.6788856601970169, 21.85706901550293, 36.77505238473419,[-12.  15. -21.],[-36.618202209472656, 0.6024250388145447, -45.84944152832031]
1, 0.6600406295781569, 22.32721519470215, 37.82645620539742,[-12.  15. -21.],[-37.10371398925781, 0.6011877655982971, -47.00531005859375]
1, 0.6417239311020099, 22.092082977294922, 38.90756226056333,[-12.  15. -21.],[-37.59845733642578, 0.6008116006851196, -48.18228530883789]
4, 0.6239288057919303, 23.77014923095703, 40.01867413064605,[-12.  15. -21.],[-38.07971954345703, 0.6008071303367615, -49.008689880371094]
############# EPISODIO 8#################
Punto alcanzado 
3, 2.524359028016967, 22.35960578918457, 9.853504106402397,[  0.   0. -10.],[7.673566643218166e-11, -0.032200537621974945, -6.412834167480469]
7, 6.873210575547863, 23.967437744140625, 3.587310355213037,[  0.   0. -10.],[2.605898830054798e-09, -0.3689310550689697, -6.156113147735596]
1, 6.391326584199344, 22.27336883544922, 3.8615510169367764,[  0.   0. -10.],[2.5663066338665885e-08, -0.6672813296318054, -5.2678303718566895]
4, 5.177071805981578, 24.13345718383789, 4.778984595329555,[  0.   0. -10.],[1.1442915592851932e-07, -0.7910658121109009, -5.634592533111572]
4, 5.57226744257076, 23.59127426147461, 4.436503969462434,[  0.   0. -10.],[2.688390736693691e-07, -0.8515708446502686, -5.711069107055664]
1, 5.652714687921288, 21.736534118652344, 4.372653783220293,[  0.   0. -10.],[5.19972445545136e-07, -0.8765624761581421, -6.147162914276123]
1, 6.247980535598135, 21.57123565673828, 3.9512928749635883,[  0.   0. -10.],[8.281821806122025e-07, -0.8846396207809448, -7.429569244384766]
1, 9.030485143064512, 24.017375946044922, 2.7184005459219662,[  0.   0. -10.],[1.1211399169042124e-06, -0.8880119323730469, -8.636975288391113]
3, 30.0, 22.201107025146484, 1.6267764310115445,[  0.   0. -10.],[1.4292962760009686e-06, -0.9209835529327393, -9.510140419006348]
Punto alcanzado 
7, 0.9977685373534452, 22.49872589111328, 25.00591133020875,[ 19.   4. -25.],[3.954080581665039, 0.09439947456121445, -12.532635688781738]
7, 1.2514654833841636, 23.87785530090332, 19.926579723474262,[ 19.   4. -25.],[4.838615894317627, 0.33895087242126465, -11.521130561828613]
1, 1.2537361499979922, 22.11037254333496, 19.890399740439832,[ 19.   4. -25.],[5.719282627105713, 0.4573485255241394, -10.586250305175781]
1, 1.252070435118906, 22.354114532470703, 19.916927817144575,[ 19.   4. -25.],[6.596595287322998, 0.4969502091407776, -11.493626594543457]
1, 1.335529260696671, 25.676912307739258, 18.66917054588448,[ 19.   4. -25.],[7.470353126525879, 0.5114989280700684, -12.757304191589355]
1, 1.4513656316028034, 22.431798934936523, 17.175156401417237,[ 19.   4. -25.],[8.345166206359863, 0.5170495510101318, -13.967568397521973]
3, 1.584481564786369, 23.79474639892578, 15.728031474522503,[ 19.   4. -25.],[9.211813926696777, 0.4874447286128998, -14.839301109313965]
3, 1.7136040480302415, 22.718524932861328, 14.539134537081114,[ 19.   4. -25.],[10.079086303710938, 0.08390402793884277, -14.873981475830078]
1, 1.772815826940493, 22.677978515625, 14.051859663078899,[ 19.   4. -25.],[10.929194450378418, -0.6269456148147583, -15.171170234680176]
3, 1.8404842327536728, 22.8607177734375, 13.533381783497168,[ 19.   4. -25.],[11.776596069335938, -1.0832228660583496, -16.153976440429688]
1, 1.9919121908106852, 22.600337982177734, 12.500754051977205,[ 19.   4. -25.],[12.634135246276855, -1.646024465560913, -16.469043731689453]
7, 2.066281933038677, 22.60472869873047, 12.049026565670525,[ 19.   4. -25.],[13.48430347442627, -2.0070152282714844, -17.400955200195312]
3, 2.232767630130198, 22.536052703857422, 11.146866016255434,[ 19.   4. -25.],[14.326969146728516, -2.2686941623687744, -17.22650718688965]
4, 2.257241052828833, 22.646759033203125, 11.025467535321205,[ 19.   4. -25.],[15.170790672302246, -2.8021199703216553, -17.09095001220703]
1, 2.2396678775085994, 22.10818099975586, 11.112369318708955,[ 19.   4. -25.],[16.01184844970703, -3.152198076248169, -17.399734497070312]
7, 2.2923714670654234, 22.206329345703125, 10.855736857736987,[ 19.   4. -25.],[16.85880470275879, -3.2856249809265137, -18.313491821289062]
7, 2.458687772500464, 22.922130584716797, 10.118025513290457,[ 19.   4. -25.],[17.689067840576172, -3.3604910373687744, -17.76035499572754]
1, 2.3907190731955157, 24.83722496032715, 10.407104843600111,[ 19.   4. -25.],[18.520523071289062, -3.4001283645629883, -16.783748626708984]
1, 2.2486244982110755, 22.225990295410156, 11.067907867627119,[ 19.   4. -25.],[19.344684600830078, -3.414167642593384, -17.65179443359375]
3, 2.382230256932334, 21.336349487304688, 10.444367589887475,[ 19.   4. -25.],[20.165708541870117, -3.4510860443115234, -18.622480392456055]
7, 2.5184460179747084, 22.65081214904785, 9.876756349578052,[ 19.   4. -25.],[21.000436782836914, -3.7863152027130127, -18.44005012512207]
4, 2.3978513242261843, 22.178546905517578, 10.376000873122441,[ 19.   4. -25.],[21.81476593017578, -4.0763068199157715, -17.57809066772461]
1, 2.1979834720886715, 22.189350128173828, 11.324061869647872,[ 19.   4. -25.],[22.622085571289062, -4.1827521324157715, -17.910341262817383]
1, 2.180233227823898, 22.272506713867188, 11.416663144544692,[ 19.   4. -25.],[23.430810928344727, -4.218814373016357, -19.138376235961914]
7, 2.2574379994482237, 24.268911361694336, 11.024501273616659,[ 19.   4. -25.],[24.245040893554688, -4.23576021194458, -20.032960891723633]
4, 2.2717167990752687, 25.434223175048828, 10.954892867885896,[ 19.   4. -25.],[25.047584533691406, -4.245133876800537, -19.8072452545166]
7, 2.1704730806849803, 21.657873153686523, 11.468226244073131,[ 19.   4. -25.],[25.847122192382812, -4.249840259552002, -19.335506439208984]
1, 2.053292057522396, 22.513938903808594, 12.125569426867719,[ 19.   4. -25.],[26.652048110961914, -4.252989768981934, -18.388872146606445]
4, 1.90800528576332, 22.68906021118164, 13.052689068284447,[ 19.   4. -25.],[27.4456787109375, -4.254763603210449, -18.7546329498291]
3, 1.864355206821506, 24.256759643554688, 13.359461838885249,[ 19.   4. -25.],[28.236486434936523, -4.322484016418457, -18.894039154052734]
7, 1.7983898364284299, 21.919076919555664, 13.851324114269659,[ 19.   4. -25.],[29.02412986755371, -4.771199703216553, -18.788448333740234]
4, 1.695265180315654, 21.73699951171875, 14.696955396880776,[ 19.   4. -25.],[29.809059143066406, -5.1328959465026855, -18.000465393066406]
1, 1.5785512955809484, 22.03508758544922, 15.787306060300905,[ 19.   4. -25.],[30.587377548217773, -5.263818740844727, -18.355844497680664]
4, 1.5332562861573273, 21.770984649658203, 16.255167130705473,[ 19.   4. -25.],[31.362960815429688, -5.310303688049316, -19.299684524536133]
1, 1.5112156877355385, 21.181720733642578, 16.492972788656612,[ 19.   4. -25.],[32.1357307434082, -5.335699081420898, -19.607898712158203]
4, 1.4668388810622928, 25.17966079711914, 16.993453321809184,[ 19.   4. -25.],[32.90987014770508, -5.345625400543213, -20.495542526245117]
1, 1.4365607369016042, 22.526477813720703, 17.352675263087292,[ 19.   4. -25.],[33.672969818115234, -5.351428985595703, -20.76789093017578]
4, 1.3922247680418551, 21.82059097290039, 17.9068705958034,[ 19.   4. -25.],[34.44158935546875, -5.354158401489258, -21.639890670776367]
7, 1.3576690720419355, 22.08473014831543, 18.363912870829395,[ 19.   4. -25.],[35.199092864990234, -5.3563761711120605, -21.246963500976562]
7, 1.3068635158152266, 25.66891098022461, 19.079771163903754,[ 19.   4. -25.],[35.961875915527344, -5.358234405517578, -19.909765243530273]
3, 1.2450332689149861, 21.97919464111328, 20.029784712730486,[ 19.   4. -25.],[36.7221794128418, -5.4458513259887695, -18.955034255981445]
4, 1.1892079726636453, 22.171985626220703, 20.972395219907412,[ 19.   4. -25.],[37.483760833740234, -6.0035881996154785, -19.07640838623047]
1, 1.1422836544262633, 22.24174690246582, 21.835982438010802,[ 19.   4. -25.],[38.23505401611328, -6.3688812255859375, -19.55304718017578]
4, 1.1076433635917708, 22.836719512939453, 22.52044173400014,[ 19.   4. -25.],[38.98808670043945, -6.507415771484375, -20.545772552490234]
4, 1.0838123813712202, 22.570297241210938, 23.0167230137844,[ 19.   4. -25.],[39.734474182128906, -6.586916446685791, -20.50181007385254]
1, 1.0521224106122746, 22.328094482421875, 23.711493670162806,[ 19.   4. -25.],[40.47837448120117, -6.621170997619629, -20.81273078918457]
7, 1.0256778360715197, 22.624101638793945, 24.324125208509205,[ 19.   4. -25.],[41.21980285644531, -6.6337103843688965, -21.733659744262695]
4, 1.0040631929741015, 24.04187774658203, 24.848831243826744,[ 19.   4. -25.],[41.95460510253906, -6.640769958496094, -21.53746795654297]
7, 0.977065660824029, 22.136516571044922, 25.53681673339714,[ 19.   4. -25.],[42.690826416015625, -6.644448280334473, -21.063552856445312]
1, 0.9498876927902679, 22.489376068115234, 26.26890084454428,[ 19.   4. -25.],[43.424461364746094, -6.646943092346191, -20.1169376373291]
7, 0.9212198218094719, 22.285545349121094, 27.087931043314587,[ 19.   4. -25.],[44.15570068359375, -6.648411273956299, -20.43339729309082]
4, 0.9010405208118688, 22.19470977783203, 27.695700024094513,[ 19.   4. -25.],[44.88828659057617, -6.649655342102051, -20.03373908996582]
4, 0.8777995629473234, 22.490842819213867, 28.430305818402697,[ 19.   4. -25.],[45.614540100097656, -6.6506547927856445, -19.87379264831543]
1, 0.8570076837920887, 22.419540405273438, 29.12126704089743,[ 19.   4. -25.],[46.33454132080078, -6.651528835296631, -20.152446746826172]
1, 0.8393672586246107, 23.36870765686035, 29.734340219518526,[ 19.   4. -25.],[47.05610275268555, -6.652304649353027, -21.352617263793945]
1, 0.8255972641108951, 23.696210861206055, 30.23110809805442,[ 19.   4. -25.],[47.77525329589844, -6.653107166290283, -22.521888732910156]
1, 0.8107974341138394, 22.363754272460938, 30.783842027785564,[ 19.   4. -25.],[48.48817825317383, -6.653905391693115, -23.662778854370117]
3, 0.7953610883171061, 21.950124740600586, 31.382264373024793,[ 19.   4. -25.],[49.20259475708008, -6.684086322784424, -24.51204490661621]
1, 0.7790502094539785, 22.729843139648438, 32.040357844229355,[ 19.   4. -25.],[49.9140510559082, -7.024582386016846, -24.858118057250977]
4, 0.7605410368379142, 22.274085998535156, 32.82133604774568,[ 19.   4. -25.],[50.61964797973633, -7.3184590339660645, -25.744766235351562]
1, 0.7431049561590941, 22.710708618164062, 33.592623148711255,[ 19.   4. -25.],[51.326934814453125, -7.4859771728515625, -26.01150131225586]
4, 0.7273418030096891, 22.012374877929688, 34.32173540218886,[ 19.   4. -25.],[52.043338775634766, -7.549674034118652, -26.885391235351562]
1, 0.7121611639946701, 22.53133773803711, 35.054413528771285,[ 19.   4. -25.],[52.73855209350586, -7.583444595336914, -27.138097763061523]
7, 0.6986038125238794, 21.933134078979492, 35.735662133278815,[ 19.   4. -25.],[53.442832946777344, -7.596529006958008, -28.006986618041992]
1, 0.6846157035713866, 22.13870620727539, 36.4668369197263,[ 19.   4. -25.],[54.141056060791016, -7.603376865386963, -28.106359481811523]
1, 0.6722718918583505, 22.369293212890625, 37.137334920240235,[ 19.   4. -25.],[54.83340072631836, -7.605871200561523, -29.18644142150879]
4, 0.6587969937838843, 22.45113754272461, 37.89795701238605,[ 19.   4. -25.],[55.52347946166992, -7.607455730438232, -30.006494522094727]
4, 0.6460077743271401, 22.24024200439453, 38.649224674252814,[ 19.   4. -25.],[56.211246490478516, -7.60883903503418, -29.87026023864746]
4, 0.6355970940185816, 22.239849090576172, 39.28309361428442,[ 19.   4. -25.],[56.893157958984375, -7.609899520874023, -29.76289176940918]
1, 0.6255161613102508, 21.88388442993164, 39.91699293529558,[ 19.   4. -25.],[57.572967529296875, -7.610758304595947, -30.064420700073242]
7, 0.6150113877269298, 22.646255493164062, 40.59965380950021,[ 19.   4. -25.],[58.26167678833008, -7.611515045166016, -30.997570037841797]
############# EPISODIO 9#################
Punto alcanzado 
1, 2.524359028016967, 21.96693229675293, 9.853504106402397,[  0.   0. -10.],[0.0, 0.0, -6.717940807342529]
7, 7.5028679127579805, 22.021900177001953, 3.2820591926574707,[  0.   0. -10.],[0.0, 0.0, -7.5521769523620605]
4, 10.008715398651315, 22.21625518798828, 2.4478230476379395,[  0.   0. -10.],[0.0, 0.0, -7.306494235992432]
1, 9.112428458499508, 22.118284225463867, 2.6935057640075684,[  0.   0. -10.],[0.0, 0.0, -7.523997783660889]
1, 9.897061783355062, 22.445388793945312, 2.4760022163391113,[  0.   0. -10.],[0.0, 0.0, -8.681602478027344]
4, 30.0, 21.095266342163086, 1.3183975219726562,[  0.   0. -10.],[0.0, 0.0, -9.53168773651123]
Punto alcanzado 
1, 1.2096275005035353, 22.095439910888672, 20.61751953770328,[ 15. -12.  -2.],[2.7197303771972656, -2.1340420246124268, -8.260560035705566]
4, 1.4705008173754406, 22.669265747070312, 16.951010611214866,[ 15. -12.  -2.],[3.4069855213165283, -2.401264190673828, -9.204147338867188]
7, 1.4937568146179976, 25.090370178222656, 16.686325321061926,[ 15. -12.  -2.],[4.087165832519531, -2.567178726196289, -8.924894332885742]
3, 1.5575649898230752, 24.475101470947266, 16.000694618424728,[ 15. -12.  -2.],[4.765191078186035, -2.7473413944244385, -7.998839855194092]
7, 1.6561882640954675, 23.550743103027344, 15.044902277703212,[ 15. -12.  -2.],[5.449063777923584, -3.316354751586914, -7.815390110015869]
1, 1.7595901107371033, 22.177366256713867, 14.157854344854973,[ 15. -12.  -2.],[6.118760585784912, -3.7475717067718506, -7.081202983856201]
1, 1.8946211024032191, 23.37769889831543, 13.14525047424465,[ 15. -12.  -2.],[6.805129051208496, -3.9144339561462402, -7.976932525634766]
1, 1.9199233075578896, 22.106334686279297, 12.971353458018893,[ 15. -12.  -2.],[7.493444442749023, -3.9798812866210938, -9.223474502563477]
7, 1.8943390590785525, 22.227874755859375, 13.14721508152851,[ 15. -12.  -2.],[8.183662414550781, -4.009577751159668, -10.12883186340332]
1, 1.8753162544331448, 23.776391983032227, 13.281084792179115,[ 15. -12.  -2.],[8.868425369262695, -4.02387809753418, -10.269553184509277]
1, 1.9123288096726008, 22.33025360107422, 13.0230656117031,[ 15. -12.  -2.],[9.551551818847656, -4.027980804443359, -11.342358589172363]
1, 1.8538139518036794, 25.486961364746094, 13.435711430575921,[ 15. -12.  -2.],[10.225643157958984, -4.029577255249023, -12.430439949035645]
4, 1.7833704230865683, 23.578720092773438, 13.968400034206718,[ 15. -12.  -2.],[10.912639617919922, -4.0302019119262695, -13.250739097595215]
4, 1.7324227258574025, 22.551231384277344, 14.380658076034598,[ 15. -12.  -2.],[11.608734130859375, -4.030427932739258, -13.106588363647461]
4, 1.7687311262304994, 22.391319274902344, 14.084426442350074,[ 15. -12.  -2.],[12.274029731750488, -4.03040075302124, -13.001827239990234]
1, 1.797799625082875, 23.98933982849121, 13.855887870483647,[ 15. -12.  -2.],[12.94862174987793, -4.030266761779785, -13.305170059204102]
1, 1.7814814921168738, 22.60302734375, 13.983263949485858,[ 15. -12.  -2.],[13.621603965759277, -4.030089378356934, -14.51230525970459]
1, 1.6723638053801206, 22.75702667236328, 14.898900424401146,[ 15. -12.  -2.],[14.289324760437012, -4.029912948608398, -15.676664352416992]
1, 1.572776462897583, 22.281314849853516, 15.845456595237692,[ 15. -12.  -2.],[14.95902156829834, -4.029735565185547, -16.821882247924805]
1, 1.4811310589330005, 22.591636657714844, 16.82899247620253,[ 15. -12.  -2.],[15.634261131286621, -4.0295562744140625, -17.965097427368164]
4, 1.3962283933491457, 21.80681610107422, 17.85538003602138,[ 15. -12.  -2.],[16.29706573486328, -4.029332160949707, -18.795812606811523]
7, 1.3378755393342556, 22.540279388427734, 18.636342088622328,[ 15. -12.  -2.],[16.961688995361328, -4.02906608581543, -18.385948181152344]
1, 1.3603873015662167, 22.096439361572266, 18.32711949473319,[ 15. -12.  -2.],[17.624650955200195, -4.028800010681152, -17.441999435424805]
4, 1.418431603312357, 22.077939987182617, 17.57510080966849,[ 15. -12.  -2.],[18.293153762817383, -4.028571128845215, -17.78968048095703]
1, 1.3856759994789045, 22.229658126831055, 17.991735592881355,[ 15. -12.  -2.],[18.952983856201172, -4.028352737426758, -18.247079849243164]
1, 1.3459630431848593, 22.58484649658203, 18.524061246766646,[ 15. -12.  -2.],[19.611291885375977, -4.028175354003906, -19.517019271850586]
1, 1.2600551877927766, 22.294681549072266, 19.790400834976282,[ 15. -12.  -2.],[20.260953903198242, -4.0279998779296875, -20.708166122436523]
7, 1.1873451093781142, 22.250802993774414, 21.00537792048854,[ 15. -12.  -2.],[20.916086196899414, -4.027791976928711, -21.587831497192383]
4, 1.135850021812781, 22.132259368896484, 21.959948074043073,[ 15. -12.  -2.],[21.56606674194336, -4.027527332305908, -21.3791561126709]
7, 1.135866560263316, 23.964927673339844, 21.95962760467613,[ 15. -12.  -2.],[22.21798324584961, -4.027284622192383, -20.91659927368164]
