Index,Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
430,5481,1,26.06,13.94,38.53,"[ 0.       66.999344 63.290466  0.        0.        0.        0.
  0.        0.      ]",[ 19.  -2. -15.],[12.11 -1.28 -9.39]
431,5481,7,31.09,8.91,53.68,"[63.43869  0.      69.37987  0.       0.       0.       0.      71.62587
 70.33601]",[ 19.  -2. -15.],[ 16.05  -1.69 -12.62]
432,5481,0,36.2,3.8,43.83,"[71.14303  0.       0.       0.       0.      69.72139  0.       0.
  0.     ]",[ 19.  -2. -15.],[ 20.01  -2.11 -15.18]
433,5481,7,50,1.04,52.3,"[ 0.        0.        0.        0.        0.       75.74918  78.81167
 82.457085 80.2658  ]",[ 19.  -2. -15.],[ 23.89  -2.68 -18.72]
434,5481,7,67.76,22.24,45.98,"[ 0.      74.00306 77.91107  0.       0.       0.       0.      80.15208
  0.     ]",[38.  5. -3.],[ 30.83  -2.53 -18.66]
435,5481,6,71.2,18.8,44.34,"[72.97817 76.34586  0.       0.       0.      70.6398  81.74673  0.
 77.01555]",[38.  5. -3.],[ 32.14  -0.93 -12.99]
436,5481,2,76.99,13.01,48.04,"[76.46718   0.       83.592834  0.        0.        0.       83.37539
  0.       79.76634 ]",[38.  5. -3.],[33.53  0.46 -7.46]
437,5481,2,82.22,7.78,43.71,"[78.86003 81.38335 85.09177  0.       0.       0.       0.       0.
  0.     ]",[38.  5. -3.],[34.92  2.03 -2.17]
438,5481,1,85.64,4.36,46.24,"[ 0.       78.120605  0.        0.        0.        0.       77.84793
  0.        0.      ]",[38.  5. -3.],[35.23  2.41 -1.03]
439,5481,8,85.73,4.27,46.45,"[71.638466 76.26372   0.        0.        0.        0.       74.7994
  0.       77.36987 ]",[38.  5. -3.],[35.23  2.41 -1.03]
440,5481,8,-10,999,47.24,"[71.75435  0.       0.       0.       0.      72.58523 75.11821  0.
 77.68674]",[38.  5. -3.],[35.23  2.41 -1.03]
441,5482,1,19.83,20.17,39.17,"[ 0.      62.74739  0.       0.       0.       0.      59.9621   0.
  0.     ]",[19. -5. -4.],[ 3.95 -1.04 -0.54]
442,5482,7,24.05,15.95,46.81,"[ 0.        0.       66.04658   0.        0.       61.09337  64.40724
 68.478294 66.52984 ]",[19. -5. -4.],[ 8.36 -2.2  -2.01]
443,5482,6,28.82,11.18,54.07,"[ 0.        0.        0.        0.        0.       65.41622  69.281494
  0.        0.      ]",[19. -5. -4.],[12.42 -3.27 -2.76]
444,5482,7,33.08,6.92,56.17,"[67.353065 72.11828   0.        0.        0.       69.09626  72.461975
 76.03085   0.      ]",[19. -5. -4.],[16.44 -4.49 -3.84]
445,5482,2,37.39,2.61,46.37,"[71.75597  75.89169  78.07816   0.        0.        0.        0.
  0.       75.785904]",[19. -5. -4.],[20.44 -5.68 -4.26]
446,5482,7,50,1.61,37.61,"[77.10556   0.       82.641266  0.        0.       77.60657  80.43564
 82.794685 79.76304 ]",[19. -5. -4.],[24.5  -6.74 -5.7 ]
447,5482,6,61.48,28.52,45.18,"[55.78127  0.      45.06697  0.       0.       0.      76.81575  0.
  0.     ]",[ 0. -4. -2.],[29.09 -8.15 -5.41]
448,5482,0,60.42,29.58,56.58,"[53.91362   0.        0.        0.        0.        0.        0.
 49.800896 40.819275]",[ 0. -4. -2.],[27.25 -8.07 -4.48]
449,5482,7,62.33,27.67,41.87,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0. -4. -2.],[25.54 -8.19 -4.27]
450,5482,6,64.02,25.98,45.58,"[ 0.       51.063473  0.        0.        0.        0.       79.751366
  0.        0.      ]",[ 0. -4. -2.],[23.83 -8.29 -2.99]
451,5482,6,65.77,24.23,44.96,"[ 0.        0.       53.733437  0.        0.       65.737785 82.124664
  0.        0.      ]",[ 0. -4. -2.],[22.15 -8.55 -2.46]
452,5482,0,67.38,22.62,51.89,"[65.5541   59.694664 57.52103   0.        0.        0.        0.
  0.       55.122513]",[ 0. -4. -2.],[20.65 -8.91 -1.  ]
453,5482,6,-10,999,45.95,"[65.97218  60.06704   0.        0.        0.       69.92931  83.07164
 64.592674  0.      ]",[ 0. -4. -2.],[20.52 -8.96 -1.01]
454,5483,7,18.86,21.14,40.47,"[ 0.       0.      68.03039  0.       0.       0.       0.      70.77338
  0.     ]",[18.  7. -8.],[ 3.62  1.41 -1.59]
455,5483,1,23.29,16.71,42.82,"[60.674873 68.3397    0.        0.        0.       63.93412   0.
  0.        0.      ]",[18.  7. -8.],[ 7.81  3.04 -2.86]
456,5483,5,27.92,12.08,37.84,"[63.76923   0.        0.        0.        0.       66.732086 66.332504
  0.        0.      ]",[18.  7. -8.],[11.84  4.61 -4.71]
457,5483,2,32.62,7.38,41.69,"[ 0.       0.      75.45664  0.       0.       0.      70.15793  0.
 73.2363 ]",[18.  7. -8.],[15.79  6.3  -5.9 ]
458,5483,7,36.87,3.13,35.36,"[ 0.      75.8699   0.       0.       0.      72.94167  0.      78.36219
  0.     ]",[18.  7. -8.],[19.76  8.16 -8.08]
459,5483,2,37.89,2.11,46.19,"[73.84098  77.97154  80.247925  0.        0.       75.841385  0.
  0.       77.11368 ]",[18.  7. -8.],[23.76 10.02 -8.94]
460,5483,7,33.43,6.57,42.42,"[72.17091  76.04091  76.72147   0.        0.       75.21941   0.
 77.954735  0.      ]",[18.  7. -8.],[ 27.67  12.02 -11.47]
461,5483,7,28.57,11.43,36.05,"[66.95591  72.206245 70.92257   0.        0.        0.        0.
 73.416565 68.67993 ]",[18.  7. -8.],[ 31.56  14.   -11.98]
462,5483,6,24.23,15.77,48.0,"[63.278656 68.785576 65.56626   0.        0.        0.       82.92769
 69.479645 64.381065]",[18.  7. -8.],[ 35.37  15.94 -14.16]
463,5483,6,19.52,20.48,44.2,"[ 0.       0.       0.       0.       0.       0.      81.34762  0.
  0.     ]",[18.  7. -8.],[ 39.05  17.7  -14.26]
464,5483,2,15.57,24.43,44.77,"[53.462296  0.       54.021606  0.        0.        0.        0.
  0.        0.      ]",[18.  7. -8.],[ 42.78  19.31 -16.11]
465,5483,6,11.17,28.83,46.15,"[47.391346 54.56744   0.        0.        0.        0.       79.69354
 51.662376 45.790375]",[18.  7. -8.],[ 46.46  21.06 -16.39]
466,5483,6,7.17,32.83,40.73,"[43.54672   0.        0.        0.        0.        0.       81.421875
  0.        0.      ]",[18.  7. -8.],[ 50.16  22.64 -18.01]
467,5483,1,2.86,37.14,38.08,"[ 0.      47.88195 38.82888  0.       0.       0.       0.       0.
 36.86134]",[18.  7. -8.],[ 53.78  24.06 -17.87]
468,5483,6,-0.85,40.85,48.74,"[35.195583 42.98403   0.        0.        0.        0.       81.71747
  0.       31.882315]",[18.  7. -8.],[ 57.47  25.51 -19.82]
469,5484,1,20.66,19.34,46.19,"[ 0.      59.32486  0.       0.       0.       0.       0.      56.73107
  0.     ]",[ -8. -17.  -4.],[-1.29 -2.76 -0.15]
470,5484,6,23.8,16.2,45.89,"[55.974285  0.       60.433693  0.        0.       64.93916  70.97076
  0.       59.93701 ]",[ -8. -17.  -4.],[-3.22 -6.93 -1.4 ]
471,5484,6,28.55,11.45,42.54,"[63.660217 67.53147  68.14436   0.        0.       69.12186  73.8119
 68.33464  66.35407 ]",[ -8. -17.  -4.],[ -5.05 -11.04  -1.95]
472,5484,7,33.04,6.96,43.79,"[ 0.      72.04583  0.       0.       0.       0.       0.      73.60772
 71.26515]",[ -8. -17.  -4.],[ -6.87 -15.33  -2.81]
473,5484,7,37.66,2.34,53.49,"[ 0.       76.30668   0.        0.        0.        0.       75.44763
 79.213875 77.17005 ]",[ -8. -17.  -4.],[ -8.69 -19.6   -2.99]
474,5484,7,37.13,2.87,48.65,"[73.830986 76.90581  80.4503    0.        0.        0.        0.
 81.44882  77.95008 ]",[ -8. -17.  -4.],[-10.46 -23.77  -3.51]
475,5484,2,32.78,7.22,34.57,"[73.526764 74.18373  78.83805   0.        0.        0.       74.296616
  0.        0.      ]",[ -8. -17.  -4.],[-12.22 -27.93  -3.35]
476,5484,2,28.26,11.74,37.49,"[ 0.       0.      77.47391  0.       0.       0.      74.07781  0.
  0.     ]",[ -8. -17.  -4.],[-13.92 -31.81  -4.22]
477,5484,5,24.05,15.95,44.61,"[ 0.       0.       0.       0.       0.      74.84262  0.       0.
  0.     ]",[ -8. -17.  -4.],[-15.63 -35.58  -4.39]
478,5484,7,19.92,20.08,49.77,"[ 0.       69.84573  76.23878   0.        0.        0.        0.
 76.955696 70.73474 ]",[ -8. -17.  -4.],[-17.31 -39.15  -5.26]
479,5484,0,15.94,24.06,42.41,"[78.92338   0.        0.        0.        0.        0.        0.
 77.153786  0.      ]",[ -8. -17.  -4.],[-18.97 -42.68  -5.06]
480,5484,0,12.06,27.94,47.69,"[78.51343  67.65378  73.77569   0.        0.        0.       78.341545
  0.        0.      ]",[ -8. -17.  -4.],[-20.62 -46.38  -6.28]
481,5484,6,7.95,32.05,48.7,"[ 0.      67.68569 75.0936   0.       0.       0.      80.97021  0.
  0.     ]",[ -8. -17.  -4.],[-22.23 -50.12  -6.4 ]
482,5484,6,3.87,36.13,45.43,"[ 0.       64.80969  72.78093   0.        0.       76.77965  80.10882
  0.       66.474174]",[ -8. -17.  -4.],[-23.86 -54.12  -7.31]
483,5484,0,-10,999,50.9,"[84.53862 64.62081 73.18947  0.       0.       0.      82.41812 73.31392
  0.     ]",[ -8. -17.  -4.],[-24.87 -56.67  -7.15]
484,5485,8,17.8,22.2,41.63,"[43.963737  0.       49.222935  0.        0.        0.        0.
  0.       53.71638 ]",[  3. -19. -11.],[ 0.49 -3.02 -2.62]
485,5485,8,21.78,18.22,50.61,"[ 0.       57.503967 55.388542  0.        0.        0.        0.
 52.494568 58.000546]",[  3. -19. -11.],[ 1.19 -7.26 -3.91]
486,5485,5,26.17,13.83,44.1,"[55.875095 62.568268 60.815113  0.        0.       64.11832  59.287792
 58.7835   63.549545]",[  3. -19. -11.],[  1.88 -11.24  -5.17]
487,5485,0,30.23,9.77,43.2,"[62.881878  0.        0.        0.        0.        0.        0.
  0.        0.      ]",[  3. -19. -11.],[  2.56 -15.03  -6.44]
488,5485,2,33.94,6.06,46.19,"[ 0.        0.       73.16992   0.        0.       72.59937  67.783356
 71.44329   0.      ]",[  3. -19. -11.],[  3.21 -18.86  -7.99]
489,5485,8,36.98,3.02,43.26,"[ 0.        0.       77.1716    0.        0.        0.        0.
 76.031044 77.63178 ]",[  3. -19. -11.],[  3.87 -22.55  -9.58]
490,5485,2,36.08,3.92,33.79,"[75.06829  0.      78.9487   0.       0.       0.      73.80354  0.
 78.66835]",[  3. -19. -11.],[  4.52 -26.11 -10.83]
491,5485,7,32.73,7.27,46.96,"[ 0.      74.65759 77.29784  0.       0.       0.      74.31159 77.39983
 75.58299]",[  3. -19. -11.],[  5.18 -29.52 -12.81]
492,5485,8,29.1,10.9,48.81,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       74.331375]",[  3. -19. -11.],[  5.83 -32.92 -13.71]
493,5485,1,25.54,14.46,48.22,"[ 0.      70.71071  0.       0.       0.       0.       0.       0.
  0.     ]",[  3. -19. -11.],[  6.46 -36.02 -15.27]
494,5485,0,22.12,17.88,36.83,"[78.68895  66.82854  71.0044    0.        0.       74.702156  0.
 70.706955 67.26398 ]",[  3. -19. -11.],[  7.08 -39.11 -16.47]
495,5485,0,18.77,21.23,37.68,"[77.04006  0.       0.       0.       0.       0.      71.08763 66.68823
  0.     ]",[  3. -19. -11.],[  7.69 -42.33 -18.36]
496,5485,0,15.09,24.91,46.83,"[75.77028  57.54452  62.433624  0.        0.        0.       68.402855
  0.       58.269325]",[  3. -19. -11.],[  8.3  -45.69 -19.88]
497,5485,5,11.37,28.63,46.36,"[ 0.       52.60898   0.        0.        0.       66.49648   0.
 57.29047  53.900543]",[  3. -19. -11.],[  8.91 -49.19 -22.13]
498,5485,0,7.28,32.72,46.6,"[72.44492   0.        0.        0.        0.       63.8788    0.
 53.61383  49.894176]",[  3. -19. -11.],[  9.5  -52.48 -23.63]
499,5485,0,3.63,36.37,48.52,"[69.5513    0.        0.        0.        0.       59.882153 60.13092
  0.       45.998558]",[  3. -19. -11.],[ 10.1  -55.94 -26.21]
500,5485,0,-0.57,40.57,38.87,"[66.038635 35.24077  41.76372   0.        0.       54.467438  0.
  0.       39.905724]",[  3. -19. -11.],[ 10.67 -59.45 -28.02]
501,5486,1,18.83,21.17,51.29,"[ 0.       54.45436   0.        0.        0.       52.772354  0.
 53.15971   0.      ]",[ 17.  -9. -11.],[ 4.16 -2.2  -4.9 ]
502,5486,5,24.24,15.76,44.15,"[ 0.        0.       58.553448  0.        0.       58.750637  0.
  0.        0.      ]",[ 17.  -9. -11.],[ 7.99 -4.23 -6.86]
503,5486,8,29.0,11.0,34.89,"[57.653572 64.421326 65.50207   0.        0.        0.        0.
 66.61     67.80659 ]",[ 17.  -9. -11.],[11.81 -6.09 -8.45]
504,5486,5,33.53,6.47,45.16,[ 0.      0.      0.      0.      0.     68.6797  0.      0.      0.    ],[ 17.  -9. -11.],[ 15.62  -7.8  -10.08]
505,5486,7,37.95,2.05,42.61,"[ 0.       74.81231  76.81054   0.        0.        0.       68.713745
 77.61017  76.96297 ]",[ 17.  -9. -11.],[ 19.4   -9.34 -11.66]
506,5486,7,37.49,2.51,47.14,"[74.444565 78.40421  80.42547   0.        0.        0.        0.
 80.44141   0.      ]",[ 17.  -9. -11.],[ 22.99 -10.81 -12.88]
507,5486,7,33.47,6.53,50.0,"[75.04145  0.       0.       0.       0.      77.97374 76.38002 79.14131
 76.1198 ]",[ 17.  -9. -11.],[ 26.23 -12.14 -13.96]
508,5486,2,29.81,10.19,47.77,"[72.0847   0.      72.96478  0.       0.       0.       0.       0.
 70.11162]",[ 17.  -9. -11.],[ 29.64 -13.52 -14.82]
509,5486,6,26.04,13.96,44.57,"[68.48329   0.        0.        0.        0.       70.54074  71.652756
 68.67813  64.180695]",[ 17.  -9. -11.],[ 32.74 -14.67 -16.16]
510,5486,6,22.49,17.51,45.57,"[ 0.        0.       61.2575    0.        0.       67.080505 69.65903
  0.        0.      ]",[ 17.  -9. -11.],[ 36.28 -16.12 -16.74]
511,5486,6,18.66,21.34,45.98,"[61.47237  53.8269    0.        0.        0.        0.       68.95833
 58.087727 51.22077 ]",[ 17.  -9. -11.],[ 39.83 -17.73 -17.96]
512,5486,7,14.59,25.41,47.25,"[ 0.        0.       48.55505   0.        0.        0.        0.
 53.379807 45.58703 ]",[ 17.  -9. -11.],[ 43.35 -19.46 -18.17]
513,5486,6,10.76,29.24,43.99,"[56.43426   0.        0.        0.        0.        0.       68.203865
 48.277832 40.616016]",[ 17.  -9. -11.],[ 46.83 -21.18 -19.05]
514,5486,6,6.79,33.21,35.19,"[ 0.       37.94169   0.        0.        0.        0.       66.62752
 42.448486 34.94896 ]",[ 17.  -9. -11.],[ 50.07 -22.9  -18.93]
515,5486,6,3.26,36.74,40.35,"[ 0.       31.954374  0.        0.        0.        0.       66.16817
 36.767372 28.256056]",[ 17.  -9. -11.],[ 53.15 -24.68 -19.42]
516,5486,6,-0.29,40.29,43.66,"[45.317696  0.       21.507637  0.        0.       47.087456 60.469604
 29.198217 21.353292]",[ 17.  -9. -11.],[ 56.5  -26.76 -18.93]
517,5487,1,19.79,20.21,39.06,"[ 0.      64.08388  0.       0.       0.       0.       0.       0.
  0.     ]",[19. -2. -6.],[ 3.65 -0.39 -1.  ]
518,5487,7,23.77,16.23,46.94,"[ 0.        0.        0.        0.        0.       61.6741    0.
 69.285126  0.      ]",[19. -2. -6.],[ 7.97 -0.84 -2.57]
519,5487,8,28.39,11.61,49.14,"[61.701706 69.734146  0.        0.        0.        0.        0.
  0.       70.66419 ]",[19. -2. -6.],[12.27 -1.29 -3.49]
520,5487,8,32.78,7.22,43.69,"[65.347626  0.        0.        0.        0.        0.        0.
  0.       73.315056]",[19. -2. -6.],[16.43 -1.57 -4.71]
521,5487,7,37.09,2.91,38.95,"[71.162994 76.81904   0.        0.        0.       74.39376  70.92584
 79.6084   77.17465 ]",[19. -2. -6.],[20.59 -1.7  -5.26]
522,5487,7,50,1.78,43.85,"[74.660614 79.56545   0.        0.        0.       77.799805  0.
 81.530136  0.      ]",[19. -2. -6.],[24.67 -1.84 -6.15]
523,5487,5,72.54,17.46,38.39,"[58.41909  58.162903  0.        0.        0.       62.18632  53.694057
 60.283848  0.      ]",[ 31.  14. -13.],[30.39 -1.31 -6.91]
524,5487,5,73.51,16.49,42.37,"[ 0.       58.294044 56.694748  0.        0.       62.810802  0.
  0.       59.56126 ]",[ 31.  14. -13.],[30.68 -0.34 -7.7 ]
525,5487,5,74.71,15.29,47.97,"[ 0.        0.       58.794903  0.        0.       63.880993 58.123505
  0.        0.      ]",[ 31.  14. -13.],[30.81  0.11 -8.09]
526,5487,5,75.27,14.73,45.63,"[ 0.       0.      59.05316  0.       0.      63.05708  0.      62.83796
  0.     ]",[ 31.  14. -13.],[30.98  0.67 -8.62]
527,5487,7,75.97,14.03,43.23,"[62.17066   0.       60.55317   0.        0.        0.       59.612427
 64.62541  61.59398 ]",[ 31.  14. -13.],[31.13  1.18 -9.09]
528,5487,5,76.6,13.4,46.97,"[ 0.       0.       0.       0.       0.      64.14627  0.       0.
  0.     ]",[ 31.  14. -13.],[ 31.58   2.73 -10.45]
529,5487,7,78.43,11.57,35.22,"[ 0.       64.99377  66.05525   0.        0.       67.646805  0.
 68.85416  65.40774 ]",[ 31.  14. -13.],[ 32.31   5.28 -12.77]
530,5487,7,81.18,8.82,47.67,"[71.35192   0.       73.20543   0.        0.       72.736824 71.43202
 75.90912  71.89523 ]",[ 31.  14. -13.],[ 33.05   7.88 -14.74]
531,5487,7,83.32,6.68,52.17,"[76.2352   0.       0.       0.       0.      76.34282 77.54477 81.8076
 77.31589]",[ 31.  14. -13.],[ 33.68  10.07 -16.51]
532,5487,6,84.09,5.91,40.48,"[ 0.        0.        0.        0.        0.       76.730484 77.67276
  0.        0.      ]",[ 31.  14. -13.],[ 34.37  12.48 -18.1 ]
533,5487,7,83.7,6.3,48.06,"[ 0.        0.        0.        0.        0.        0.       76.415054
 81.6393    0.      ]",[ 31.  14. -13.],[ 35.2   15.22 -20.15]
534,5487,7,81.62,8.38,49.86,"[ 0.       0.       0.       0.       0.      73.03842  0.      78.05582
 73.97585]",[ 31.  14. -13.],[ 36.01  17.91 -21.73]
535,5487,7,79.2,10.8,49.01,"[66.581665 70.67793   0.        0.        0.       69.79468   0.
 74.071014  0.      ]",[ 31.  14. -13.],[ 36.97  21.05 -23.76]
536,5487,7,75.82,14.18,37.48,"[ 0.        0.        0.        0.        0.        0.       67.781235
 68.69702   0.      ]",[ 31.  14. -13.],[ 37.9   24.1  -25.24]
537,5487,6,72.69,17.31,44.7,"[56.81244  0.       0.       0.       0.      62.27099 64.87338  0.
  0.     ]",[ 31.  14. -13.],[ 38.85  27.17 -26.92]
538,5487,2,69.29,20.71,41.98,"[ 0.        0.       50.366352  0.        0.        0.        0.
  0.        0.      ]",[ 31.  14. -13.],[ 39.77  30.03 -28.06]
539,5487,7,66.32,23.68,51.97,"[ 0.        0.        0.        0.        0.        0.        0.
 52.454117 46.030342]",[ 31.  14. -13.],[ 40.72  33.11 -30.1 ]
540,5487,7,62.58,27.42,44.06,"[42.456295  0.        0.        0.        0.        0.        0.
 46.949467  0.      ]",[ 31.  14. -13.],[ 41.65  36.12 -30.92]
541,5487,5,59.6,30.4,47.04,"[37.721306 42.341938  0.        0.        0.       47.371456  0.
 42.019814 34.65238 ]",[ 31.  14. -13.],[ 42.59  39.12 -32.6 ]
542,5487,5,56.09,33.91,51.81,"[32.840076  0.        0.        0.        0.       43.30244   0.
  0.        0.      ]",[ 31.  14. -13.],[ 43.52  42.24 -33.39]
543,5487,6,52.99,37.01,51.95,"[ 0.        0.        0.        0.        0.        0.       50.020027
 33.782852  0.      ]",[ 31.  14. -13.],[ 44.45  45.53 -35.1 ]
544,5487,5,49.22,40.78,41.22,"[21.103191  0.        0.        0.        0.       34.785492  0.
  0.        0.      ]",[ 31.  14. -13.],[ 45.38  48.63 -35.53]
545,5488,6,15.74,24.26,42.95,"[43.85445   0.        0.        0.        0.        0.       56.626183
 47.68046  46.842285]",[-11. -16. -14.],[-1.72 -2.51 -2.43]
546,5488,5,19.95,20.05,50.09,"[48.961006 57.4107   53.55511   0.        0.       68.93607   0.
 54.198994  0.      ]",[-11. -16. -14.],[-4.09 -6.17 -4.64]
547,5488,6,24.77,15.23,43.14,"[53.760963  0.        0.        0.        0.        0.       60.6649
 58.578236  0.      ]",[-11. -16. -14.],[-6.39 -9.53 -7.08]
548,5488,1,29.46,10.54,40.93,"[60.495033 67.08217   0.        0.        0.        0.       64.93801
  0.        0.      ]",[-11. -16. -14.],[ -8.64 -13.03  -8.86]
549,5488,5,33.62,6.38,44.62,"[ 0.      72.31179 72.6489   0.       0.      74.43088  0.       0.
 71.23245]",[-11. -16. -14.],[-10.8  -16.36 -11.52]
550,5488,7,37.49,2.51,45.91,"[72.21955 77.42443  0.       0.       0.       0.       0.      80.01068
  0.     ]",[-11. -16. -14.],[-12.97 -19.58 -13.26]
551,5488,2,35.85,4.15,45.06,"[73.47947  78.05061  80.28984   0.        0.        0.        0.
  0.       78.433975]",[-11. -16. -14.],[-15.12 -22.79 -15.62]
552,5488,7,31.9,8.1,54.47,"[75.19298  0.       0.       0.       0.      76.76387  0.      86.18832
  0.     ]",[-11. -16. -14.],[-17.26 -25.83 -17.65]
553,5488,2,27.79,12.21,44.54,"[ 0.        0.       81.825516  0.        0.        0.       77.991066
  0.        0.      ]",[-11. -16. -14.],[-19.36 -28.83 -19.67]
554,5488,6,23.67,16.33,48.82,"[ 0.      74.9756   0.       0.       0.       0.      76.55515  0.
  0.     ]",[-11. -16. -14.],[-21.11 -31.22 -21.63]
555,5488,7,20.2,19.8,45.64,"[73.12188  0.       0.       0.       0.      73.03488  0.      82.00829
 72.62103]",[-11. -16. -14.],[-23.19 -34.23 -23.33]
556,5488,6,16.16,23.84,39.99,"[ 0.        0.        0.        0.        0.       71.947266 75.808586
  0.        0.      ]",[-11. -16. -14.],[-25.22 -37.18 -25.32]
557,5488,7,12.09,27.91,52.68,"[69.69768  67.55655   0.        0.        0.        0.       74.97739
 77.151665  0.      ]",[-11. -16. -14.],[-27.23 -40.25 -26.66]
558,5488,2,8.19,31.81,46.87,"[ 0.       63.91116  70.841866  0.        0.       65.265945  0.
  0.        0.      ]",[-11. -16. -14.],[-29.28 -43.37 -28.37]
559,5488,7,4.09,35.91,47.66,"[ 0.       58.931973 65.84297   0.        0.        0.        0.
 68.79644   0.      ]",[-11. -16. -14.],[-31.35 -46.39 -30.09]
560,5488,7,0.04,39.96,45.7,"[ 0.       55.328403 62.730576  0.        0.        0.        0.
 65.23623   0.      ]",[-11. -16. -14.],[-33.39 -49.37 -31.47]
561,5488,7,-10,999,49.69,"[58.900585 52.233025 59.18041   0.        0.       54.634075  0.
 62.70073   0.      ]",[-11. -16. -14.],[-33.51 -49.56 -31.56]
562,5489,8,18.65,21.35,43.97,"[ 0.        0.       50.605217  0.        0.        0.        0.
  0.       53.610428]",[ -6.  18. -12.],[-0.9   2.72 -4.41]
563,5489,5,22.19,17.81,44.25,"[ 0.       58.133095  0.        0.        0.       66.25719   0.
  0.        0.      ]",[ -6.  18. -12.],[-2.23  6.93 -5.78]
564,5489,7,26.75,13.25,44.28,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ -6.  18. -12.],[-3.55 11.28 -7.44]
565,5489,2,31.52,8.48,42.24,"[ 0.      70.26853 71.12255  0.       0.       0.      62.77419  0.
  0.     ]",[ -6.  18. -12.],[-4.81 15.44 -8.4 ]
566,5489,2,35.43,4.57,47.7,"[ 0.        0.       78.54907   0.        0.       76.984566  0.
  0.       75.916275]",[ -6.  18. -12.],[ -6.08  19.81 -10.37]
567,5489,7,37.56,2.44,51.9,"[70.55206  77.10894   0.        0.        0.        0.       69.703865
 77.86449  75.75075 ]",[ -6.  18. -12.],[ -7.34  24.32 -11.68]
568,5489,7,33.53,6.47,52.12,"[69.59665  76.76812   0.        0.        0.        0.       70.46257
 77.14477  74.572586]",[ -6.  18. -12.],[ -8.53  28.6  -13.25]
569,5489,1,29.03,10.97,44.49,"[67.45526 75.5792  74.20529  0.       0.       0.       0.      75.52955
 72.17303]",[ -6.  18. -12.],[ -9.69  32.8  -14.16]
570,5489,5,24.6,15.4,40.6,"[65.92186   0.        0.        0.        0.       73.762314 70.840675
  0.       69.85265 ]",[ -6.  18. -12.],[-10.89  37.16 -16.12]
571,5489,5,19.8,20.2,42.8,"[ 0.       0.       0.       0.       0.      71.65808 70.07866 71.56082
 67.12898]",[ -6.  18. -12.],[-12.07  41.61 -17.07]
572,5489,5,15.1,24.9,46.28,"[60.58606   0.       64.24802   0.        0.       68.97832  68.434654
 67.96495   0.      ]",[ -6.  18. -12.],[-13.25  46.22 -19.05]
573,5489,1,10.02,29.98,45.88,"[56.596966 66.1877   59.147694  0.        0.        0.       65.30591
  0.        0.      ]",[ -6.  18. -12.],[-14.38  50.85 -19.95]
574,5489,6,5.18,34.82,42.04,"[ 0.       62.39345  54.069107  0.        0.        0.       63.315308
 60.140408 55.471397]",[ -6.  18. -12.],[-15.52  55.5  -22.25]
575,5489,5,-0.03,40.03,49.1,"[46.138096  0.       46.1168    0.        0.       56.109898  0.
  0.       48.874813]",[ -6.  18. -12.],[-16.61  59.87 -22.82]
576,5490,6,20.77,19.23,51.78,"[ 0.       58.624474  0.        0.        0.        0.       73.749016
  0.        0.      ]",[-19.   2.   0.],[-2.98  0.31 -1.3 ]
577,5490,6,23.84,16.16,46.23,"[ 0.       63.96957   0.        0.        0.        0.       74.8733
  0.       58.558495]",[-19.   2.   0.],[-6.81  0.52 -0.41]
578,5490,5,27.72,12.28,34.8,"[ 0.       69.52341  69.847534  0.        0.       76.60678  76.35936
 72.58922  64.781364]",[-19.   2.   0.],[-10.49   0.62   0.42]
579,5490,7,31.37,8.63,42.64,"[ 0.      72.66228 73.02335  0.       0.       0.       0.      75.63067
 69.70838]",[-19.   2.   0.],[-14.15   0.88   1.28]
580,5490,5,34.87,5.13,46.9,"[73.11037  75.853424  0.        0.        0.       75.90724   0.
  0.       73.652626]",[-19.   2.   0.],[-14.32   0.85   1.22]
581,5490,8,-10,999,53.15,"[73.085815  0.        0.        0.        0.        0.        0.
  0.       74.395775]",[-19.   2.   0.],[-14.47   0.83   1.13]
582,5491,2,17.54,22.46,43.63,"[48.5714   0.      52.55873  0.       0.       0.       0.       0.
  0.     ]",[  9. -17. -11.],[ 1.39 -2.62 -1.77]
583,5491,1,21.3,18.7,39.57,"[ 0.       64.102806 57.57764   0.        0.       62.5417    0.
 58.973682  0.      ]",[  9. -17. -11.],[ 3.38 -6.2  -4.5 ]
584,5491,2,26.2,13.8,49.51,"[58.631023  0.       62.585     0.        0.        0.        0.
  0.        0.      ]",[  9. -17. -11.],[ 5.09 -9.3  -6.83]
585,5491,8,30.41,9.59,53.35,"[64.225365  0.        0.        0.        0.        0.        0.
  0.       70.21337 ]",[  9. -17. -11.],[  7.01 -12.6   -9.82]
586,5491,7,35.03,4.97,33.02,"[69.16897  76.23292  72.45611   0.        0.        0.       67.40784
 78.59223  74.394775]",[  9. -17. -11.],[  8.81 -15.58 -11.96]
587,5491,7,50,1.73,46.1,"[74.24004 79.01785  0.       0.       0.      73.75368  0.      82.9606
  0.     ]",[  9. -17. -11.],[ 10.7  -18.7  -14.61]
588,5491,6,65.19,24.81,43.77,"[65.873055 66.56125   0.        0.        0.        0.       73.067604
  0.       66.701385]",[25. -6. -2.],[ 14.55 -21.89 -15.38]
