Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
1854,1205,0,7.24,32.76,33.31,"[38.792397  0.        0.        0.        0.       36.941814  0.
  0.        0.      ]",[-19.   2. -19.],[-37.82  19.83 -46.4 ]
1855,1205,8,2.28,37.72,39.33,"[32.190697  0.        0.        0.        0.       30.885216  0.
  0.       33.743767]",[-19.   2. -19.],[-41.15  22.33 -51.13]
1856,1205,8,-4.0,44.0,37.07,"[23.835716 24.579477 22.79769   0.        0.        0.        0.
  0.       25.658075]",[-19.   2. -19.],[-44.47  25.02 -53.36]
1857,1206,0,16.6,23.4,43.19,"[40.92118  39.913216 40.62628   0.        0.        0.        0.
 39.02808   0.      ]",[ 16.  10. -14.],[ 2.36  1.47 -2.83]
1858,1206,0,20.41,19.59,41.44,"[47.222977 46.004333 46.13033   0.        0.        0.        0.
  0.        0.      ]",[ 16.  10. -14.],[ 5.82  3.31 -6.34]
1859,1206,1,25.61,14.39,48.85,"[ 0.       52.780895 52.29441   0.        0.       48.909523  0.
  0.        0.      ]",[ 16.  10. -14.],[ 9.2   4.8  -9.77]
1860,1206,1,30.45,9.55,40.11,"[ 0.       59.916386 58.436123  0.        0.        0.        0.
  0.        0.      ]",[ 16.  10. -14.],[ 12.56   6.31 -13.93]
1861,1206,1,34.96,5.04,45.74,"[ 0.       66.14327   0.        0.        0.       63.768784  0.
  0.        0.      ]",[ 16.  10. -14.],[ 15.97   7.83 -18.09]
1862,1206,0,35.37,4.63,35.07,"[71.94594 70.73201  0.       0.       0.      68.70233  0.       0.
  0.     ]",[ 16.  10. -14.],[ 19.3    9.32 -22.92]
1863,1206,0,30.46,9.54,31.5,"[68.686356  0.       63.863132  0.        0.        0.        0.
 67.464264  0.      ]",[ 16.  10. -14.],[ 22.63  10.47 -27.74]
1864,1206,7,24.74,15.26,36.9,"[ 0.       62.009262 59.832256  0.        0.       61.26534   0.
 63.053623 62.00339 ]",[ 16.  10. -14.],[ 25.89  11.3  -33.17]
1865,1206,0,18.39,21.61,36.72,"[58.9625    0.       55.087765  0.        0.       56.865746  0.
  0.       56.469078]",[ 16.  10. -14.],[ 29.08  12.12 -37.13]
1866,1206,7,13.34,26.66,37.43,"[ 0.       50.55219   0.        0.        0.       50.680534  0.
 51.027767  0.      ]",[ 16.  10. -14.],[ 32.21  12.6  -42.97]
1867,1206,1,6.7,33.3,42.23,"[ 0.       43.98412   0.        0.        0.        0.        0.
  0.       42.598446]",[ 16.  10. -14.],[ 35.36  13.07 -46.43]
1868,1206,5,2.11,37.89,38.88,"[36.991676  0.       36.654865  0.        0.       38.926224  0.
 38.3852    0.      ]",[ 16.  10. -14.],[ 38.5   13.55 -52.63]
1869,1206,1,-4.85,44.85,37.08,0,[ 16.  10. -14.],[ 41.64  14.23 -56.15]
1870,1207,1,19.69,20.31,42.09,"[48.818684 53.555046 50.142765  0.        0.        0.        0.
 51.45054  50.166912]",[-10.  17.  -5.],[-1.52  2.59 -0.84]
1871,1207,8,22.77,17.23,39.91,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       51.780518]",[-10.  17.  -5.],[-3.74  6.42 -2.25]
1872,1207,7,27.41,12.59,39.31,"[57.639297  0.        0.        0.        0.        0.        0.
 57.915268 56.803116]",[-10.  17.  -5.],[-5.87 10.42 -2.23]
1873,1207,8,31.75,8.25,37.01,"[ 0.        0.       62.903866  0.        0.       64.25468   0.
 63.820667 64.30675 ]",[-10.  17.  -5.],[-8.01 14.4  -2.9 ]
1874,1207,5,36.11,3.89,46.18,"[ 0.       67.44357  67.332115  0.        0.       69.01966   0.
 68.73581   0.      ]",[-10.  17.  -5.],[-10.11  18.68  -2.15]
1875,1207,5,36.7,3.3,34.34,"[ 0.       63.568462  0.        0.        0.       68.36731   0.
  0.        0.      ]",[-10.  17.  -5.],[-12.17  23.2   -2.83]
1876,1207,8,-10,999,36.68,"[62.430923 59.67949   0.        0.        0.        0.        0.
 63.560745 63.806892]",[-10.  17.  -5.],[-12.74  24.38  -2.67]
1877,1208,5,-10,999,41.57,"[ 0.        0.       51.806328  0.        0.       64.9585    0.
  0.        0.      ]",[-14. -14.  -1.],[-0.14 -0.15 -0.24]
1878,1209,7,20.3,19.7,41.17,"[58.380703  0.        0.        0.        0.        0.        0.
 59.010048 58.91882 ]",[18. -8.  0.],[ 0.02 -0.01 -0.27]
1879,1209,0,20.32,19.68,35.91,"[58.66579 56.61064  0.       0.       0.       0.       0.       0.
  0.     ]",[18. -8.  0.],[ 0.02 -0.01 -0.27]
1880,1209,8,-10,999,43.39,"[58.854374 57.020363  0.        0.        0.        0.        0.
  0.       59.73329 ]",[18. -8.  0.],[ 0.02 -0.25 -0.52]
1881,1210,5,20.32,19.68,39.57,"[ 0.       47.70469  54.62206   0.        0.       63.464306  0.
  0.        0.      ]",[  5. -19.  -1.],[ 0.63 -2.38 -1.68]
1882,1210,8,22.8,17.2,39.48,"[ 0.       51.682747 57.32064   0.        0.        0.        0.
  0.       57.8966  ]",[  5. -19.  -1.],[ 1.62 -5.82 -1.48]
1883,1210,5,26.39,13.61,42.2,"[ 0.       0.       0.       0.       0.      66.53576  0.      62.76893
  0.     ]",[  5. -19.  -1.],[ 2.57 -8.86 -0.66]
1884,1210,5,29.57,10.43,31.87,"[ 0.       58.392353  0.        0.        0.       66.2923    0.
 63.38878  62.414604]",[  5. -19.  -1.],[  3.56 -11.68  -0.48]
1885,1210,7,-10,999,34.37,"[ 0.       0.      62.4394   0.       0.       0.       0.      65.16975
  0.     ]",[  5. -19.  -1.],[  3.93 -12.67  -0.17]
1886,1211,5,20.68,19.32,46.17,"[54.606133 51.842243  0.        0.        0.       57.866253  0.
  0.       56.141777]",[ 13. -14.  -5.],[ 1.76 -1.89 -2.44]
1887,1211,5,23.27,16.73,41.34,"[58.335327 56.481655 56.60308   0.        0.       60.605793  0.
 58.882042  0.      ]",[ 13. -14.  -5.],[ 4.39 -4.42 -2.83]
1888,1211,0,26.94,13.06,40.16,"[60.588226  0.       59.915337  0.        0.        0.        0.
  0.        0.      ]",[ 13. -14.  -5.],[ 6.98 -6.6  -3.28]
1889,1211,5,30.31,9.69,38.5,"[ 0.        0.        0.        0.        0.       64.30228   0.
 63.652153 64.23009 ]",[ 13. -14.  -5.],[ 9.5  -9.05 -4.37]
1890,1211,7,-10,999,40.51,"[ 0.      66.55704 64.86776  0.       0.      66.35952  0.      66.93451
  0.     ]",[ 13. -14.  -5.],[ 10.62 -10.13  -4.62]
1891,1212,8,20.64,19.36,36.44,"[45.640224 47.188877 45.333954  0.        0.       42.361477  0.
 46.270264 49.260395]",[18.  6. -4.],[ 2.75  0.92 -0.72]
1892,1212,7,23.59,16.41,30.68,"[ 0.        0.       49.520493  0.        0.        0.        0.
 51.536144  0.      ]",[18.  6. -4.],[ 6.85  2.59 -1.13]
1893,1212,7,27.99,12.01,36.32,"[ 0.        0.        0.        0.        0.        0.        0.
 57.274258  0.      ]",[18.  6. -4.],[10.89  4.23 -1.57]
1894,1212,8,32.28,7.72,36.84,"[62.905315 63.664883 60.03462   0.        0.        0.        0.
  0.       65.17372 ]",[18.  6. -4.],[14.91  5.87 -1.29]
1895,1212,8,35.89,4.11,37.57,"[ 0.      70.34111  0.       0.       0.       0.       0.       0.
 70.69791]",[18.  6. -4.],[18.86  7.8  -1.06]
1896,1212,7,36.45,3.55,32.76,"[67.728134 67.11388  66.38719   0.        0.       67.79126   0.
 69.195175 68.11816 ]",[18.  6. -4.],[22.63  9.91 -0.14]
1897,1212,5,-10,999,42.47,"[ 0.        0.       63.310875  0.        0.       66.4203    0.
 65.52539   0.      ]",[18.  6. -4.],[22.75  9.98 -0.16]
1898,1213,0,20.09,19.91,41.25,"[49.38167   0.       48.191772  0.        0.       46.83388   0.
  0.        0.      ]",[ 7. 18. -5.],[ 1.08  2.75 -1.  ]
1899,1213,2,23.16,16.84,38.55,0,[ 7. 18. -5.],[ 2.64  6.44 -2.37]
1900,1213,8,27.37,12.63,34.13,"[ 0.       56.95464  55.247734  0.        0.        0.        0.
 56.709957 59.13022 ]",[ 7. 18. -5.],[ 4.19 10.42 -3.74]
1901,1213,2,31.82,8.18,39.52,"[ 0.        0.       60.448532  0.        0.        0.        0.
  0.        0.      ]",[ 7. 18. -5.],[ 5.71 14.64 -4.48]
1902,1213,2,36.37,3.63,39.78,0,[ 7. 18. -5.],[ 7.21 19.15 -6.51]
1903,1213,8,50,1.91,38.5,"[ 0.       73.35366  69.0938    0.        0.        0.        0.
  0.       75.007385]",[ 7. 18. -5.],[ 8.67 23.84 -7.9 ]
1904,1213,8,61.51,28.49,50.85,"[ 0.        0.       41.193527  0.        0.        0.        0.
  0.       41.212097]",[-9.  8. -6.],[  9.55  29.87 -10.32]
1905,1213,5,61.0,29.0,34.62,"[39.137985  0.        0.        0.        0.       55.570988  0.
  0.       38.712395]",[-9.  8. -6.],[ 7.61 27.48 -8.79]
1906,1213,5,64.24,25.76,40.39,"[ 0.       32.078396 44.293243  0.        0.       56.882744  0.
 45.672714 41.455303]",[-9.  8. -6.],[ 5.74 25.59 -7.81]
1907,1213,5,66.98,23.02,33.8,"[46.12839   0.       47.07724   0.        0.       58.81271   0.
  0.       45.286068]",[-9.  8. -6.],[ 3.9  24.   -6.23]
1908,1213,5,69.45,20.55,39.6,"[51.717506 43.06521   0.        0.        0.       62.77944   0.
 54.2964    0.      ]",[-9.  8. -6.],[ 2.05 22.72 -5.27]
1909,1213,5,71.58,18.42,42.97,"[53.72002   0.       56.229855  0.        0.       64.90567   0.
  0.        0.      ]",[-9.  8. -6.],[ 0.26 21.75 -3.7 ]
1910,1213,7,73.27,16.73,40.85,"[55.610645  0.       57.205868  0.        0.        0.        0.
 58.27278  56.73575 ]",[-9.  8. -6.],[-1.57 21.07 -2.74]
1911,1213,5,74.61,15.39,40.13,"[ 0.      47.83708  0.       0.       0.      65.18852  0.       0.
 58.87658]",[-9.  8. -6.],[-3.38 20.38 -0.47]
1912,1213,1,-10,999,39.19,"[ 0.       47.158863  0.        0.        0.        0.        0.
  0.        0.      ]",[-9.  8. -6.],[-3.93 20.2  -0.16]
1913,1214,8,19.45,20.55,38.83,"[41.922512 40.881775 42.43498   0.        0.        0.        0.
  0.       42.67468 ]",[18.  8. -6.],[ 2.77  1.23 -1.27]
1914,1214,0,22.67,17.33,39.74,"[47.99722   0.       47.236603  0.        0.       42.19338   0.
  0.       47.44019 ]",[18.  8. -6.],[ 6.79  3.33 -1.79]
1915,1214,7,27.15,12.85,32.14,"[ 0.        0.       52.625168  0.        0.        0.        0.
 53.708218 53.4849  ]",[18.  8. -6.],[10.65  5.01 -3.65]
1916,1214,7,31.73,8.27,36.73,0,[18.  8. -6.],[14.42  6.64 -3.56]
1917,1214,0,35.46,4.54,39.8,"[66.60843  64.53151   0.        0.        0.        0.        0.
  0.       65.336105]",[18.  8. -6.],[18.24  8.3  -4.75]
1918,1214,0,50,1.31,38.98,"[72.07877 69.90935 67.56729  0.       0.       0.       0.      68.87003
  0.     ]",[18.  8. -6.],[22.12  9.69 -5.16]
1919,1214,0,75.92,14.08,41.88,"[61.873714  0.       58.848232  0.        0.       58.956966  0.
  0.        0.      ]",[36.  1. -6.],[29.68  9.05 -7.2 ]
1920,1214,0,79.69,10.31,36.14,"[65.7718   63.889168  0.        0.        0.       62.056892  0.
  0.       65.279434]",[36.  1. -6.],[32.25  5.11 -6.99]
1921,1214,8,84.35,5.65,37.42,0,[36.  1. -6.],[34.88  1.04 -6.8 ]
1922,1214,1,100,1.38,33.27,"[ 0.      72.35388  0.       0.       0.       0.       0.      71.26261
  0.     ]",[36.  1. -6.],[37.43 -2.62 -5.96]
1923,1214,8,126.87,13.13,35.1,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 58.47663]",[ 48. -14. -13.],[43.37 -9.86 -9.5 ]
1924,1214,8,132.87,7.13,43.85,"[ 0.       64.979004  0.        0.        0.       60.86738   0.
 64.03607  65.13343 ]",[ 48. -14. -13.],[ 46.77 -12.33 -11.67]
1925,1214,0,137.54,2.46,37.89,"[71.00308 69.21959  0.       0.       0.      65.37913  0.       0.
  0.     ]",[ 48. -14. -13.],[ 50.13 -14.5  -13.76]
1926,1214,3,137.68,2.32,33.62,0,[ 48. -14. -13.],[ 53.47 -16.98 -16.55]
1927,1214,1,132.83,7.17,44.88,"[72.32681 72.76239 68.84243  0.       0.      68.15214  0.       0.
  0.     ]",[ 48. -14. -13.],[ 56.77 -19.71 -18.62]
1928,1214,1,128.12,11.88,38.55,"[65.88495  68.36448  62.60147   0.        0.        0.        0.
  0.       62.818768]",[ 48. -14. -13.],[ 60.05 -22.41 -22.07]
1929,1214,0,122.74,17.26,46.96,"[57.553818  0.       54.657063  0.        0.        0.        0.
 53.06646   0.      ]",[ 48. -14. -13.],[ 63.33 -25.12 -24.84]
1930,1214,0,117.67,22.33,43.46,"[49.30129  0.       0.       0.       0.      48.9909   0.       0.
  0.     ]",[ 48. -14. -13.],[ 66.6  -28.17 -29.04]
1931,1214,1,111.64,28.36,44.77,"[ 0.      44.74476  0.       0.       0.       0.       0.       0.
 35.66193]",[ 48. -14. -13.],[ 69.72 -31.34 -32.36]
1932,1214,0,106.13,33.87,33.74,"[32.607388  0.        0.        0.        0.        0.        0.
 29.093079 26.842003]",[ 48. -14. -13.],[ 72.82 -34.49 -37.06]
1933,1214,1,99.82,40.18,39.14,"[22.424294 28.371914 22.418674  0.        0.        0.        0.
  0.        0.      ]",[ 48. -14. -13.],[ 75.89 -37.9  -41.08]
1934,1215,5,15.92,24.08,40.45,"[36.44041  32.00051   0.        0.        0.       44.567924  0.
  0.       34.52945 ]",[-18.  -8. -14.],[-2.61 -1.16 -2.76]
1935,1215,5,19.75,20.25,45.4,"[ 0.        0.       46.598877  0.        0.       48.843685  0.
  0.        0.      ]",[-18.  -8. -14.],[-6.34 -2.52 -5.41]
1936,1215,5,24.52,15.48,34.54,"[ 0.        0.        0.        0.        0.       53.481487  0.
  0.       48.79615 ]",[-18.  -8. -14.],[-10.03  -3.56  -7.98]
1937,1215,8,29.07,10.93,40.89,"[ 0.        0.        0.        0.        0.        0.        0.
 55.053978 55.807076]",[-18.  -8. -14.],[-13.68  -4.3  -10.58]
1938,1215,0,33.36,6.64,36.26,"[65.15427   0.        0.        0.        0.       63.605885  0.
 63.111794  0.      ]",[-18.  -8. -14.],[-17.3   -4.74 -12.45]
1939,1215,0,36.32,3.68,36.97,"[68.21704  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[-18.  -8. -14.],[-20.94  -5.56 -15.76]
1940,1215,8,35.79,4.21,42.67,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       71.877205]",[-18.  -8. -14.],[-24.6   -6.66 -18.35]
1941,1215,0,31.98,8.02,35.31,"[68.72734   0.        0.        0.        0.        0.        0.
 65.855316  0.      ]",[-18.  -8. -14.],[-28.13  -7.39 -20.99]
1942,1215,1,27.68,12.32,38.07,"[ 0.       60.228817  0.        0.        0.        0.        0.
  0.       59.901577]",[-18.  -8. -14.],[-31.63  -8.48 -24.19]
1943,1215,0,22.97,17.03,44.43,"[52.77348   0.        0.        0.        0.        0.        0.
 51.921364  0.      ]",[-18.  -8. -14.],[-35.07  -9.52 -27.46]
1944,1215,7,18.21,21.79,38.26,"[ 0.        0.        0.        0.        0.       41.4931    0.
 44.878876 44.64663 ]",[-18.  -8. -14.],[-38.5  -10.88 -31.31]
1945,1215,8,13.01,26.99,36.55,"[ 0.       35.33877  33.203934  0.        0.       32.637512  0.
 35.840878 36.013287]",[-18.  -8. -14.],[-41.9  -12.23 -33.95]
1946,1215,8,8.58,31.42,33.15,"[ 0.       28.35677  26.293747  0.        0.        0.        0.
 29.127552 29.690243]",[-18.  -8. -14.],[-45.36 -13.27 -37.15]
1947,1215,8,3.78,36.22,41.44,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       23.089005]",[-18.  -8. -14.],[-48.73 -14.03 -39.09]
1948,1215,1,-0.13,40.13,42.16,"[15.465981 15.643556  0.        0.        0.       13.860988  0.
  0.        0.      ]",[-18.  -8. -14.],[-52.11 -14.46 -41.58]
1949,1216,7,20.68,19.32,39.48,"[ 0.       45.507153  0.        0.        0.       55.068207  0.
 56.44969   0.      ]",[  3. -19.  -4.],[ 0.4  -2.5  -2.24]
1950,1216,8,23.2,16.8,33.79,"[52.53521   0.        0.        0.        0.       56.74908   0.
  0.       57.169006]",[  3. -19.  -4.],[ 1.01 -6.34 -1.85]
1951,1216,5,27.01,12.99,41.92,"[55.601612 53.63106  55.94415   0.        0.       59.076233  0.
  0.        0.      ]",[  3. -19.  -4.],[ 1.6  -9.77 -1.54]
1952,1216,5,30.34,9.66,36.02,"[ 0.       0.       0.       0.       0.      60.79829  0.       0.
  0.     ]",[  3. -19.  -4.],[  2.18 -12.87  -1.18]
1953,1216,0,33.21,6.79,40.34,"[63.54052 61.7953   0.       0.       0.      61.53436  0.       0.
  0.     ]",[  3. -19.  -4.],[  2.77 -15.69  -0.88]
1954,1216,8,35.44,4.56,38.87,"[66.16582  0.      65.24637  0.       0.       0.       0.      66.9648
 68.76062]",[  3. -19.  -4.],[  3.35 -18.83  -1.23]
1955,1216,8,-10,999,39.57,"[70.71659   0.        0.        0.        0.       63.887012  0.
  0.       71.54811 ]",[  3. -19.  -4.],[  3.41 -19.22  -1.16]
1956,1217,2,13.26,26.74,37.33,"[ 0.        0.       32.83632   0.        0.       31.66423   0.
 30.718302  0.      ]",[-18.  -6. -19.],[-2.36 -0.78 -3.26]
1957,1217,7,17.2,22.8,33.47,"[ 0.        0.        0.        0.        0.        0.        0.
 37.540375 34.858593]",[-18.  -6. -19.],[-5.82 -1.62 -7.44]
1958,1217,7,22.64,17.36,38.83,"[ 0.      39.48705 44.01586  0.       0.       0.       0.      45.81485
  0.     ]",[-18.  -6. -19.],[ -9.17  -2.45 -10.21]
1959,1217,5,27.04,12.96,38.7,"[ 0.      48.30488  0.       0.       0.      52.58578  0.       0.
  0.     ]",[-18.  -6. -19.],[-12.51  -3.28 -13.71]
1960,1217,7,31.91,8.09,41.23,"[59.27812  57.596027 60.093567  0.        0.       59.95513   0.
 60.711002 60.626747]",[-18.  -6. -19.],[-15.92  -3.82 -16.49]
1961,1217,7,36.07,3.93,36.64,"[67.98139 67.2411   0.       0.       0.      66.07118  0.      68.44708
  0.     ]",[-18.  -6. -19.],[-19.27  -4.37 -19.36]
1962,1217,1,37.9,2.1,37.35,"[ 0.       73.285194  0.        0.        0.       68.57793   0.
  0.        0.      ]",[-18.  -6. -19.],[-22.54  -4.9  -21.38]
1963,1217,8,34.76,5.24,36.17,"[70.31926   0.       66.97327   0.        0.        0.        0.
 70.222275 72.34217 ]",[-18.  -6. -19.],[-25.81  -5.45 -24.87]
1964,1217,7,30.21,9.79,31.92,"[ 0.       64.56333   0.        0.        0.       60.706776  0.
 64.74335   0.      ]",[-18.  -6. -19.],[-29.08  -5.72 -26.29]
1965,1217,8,26.73,13.27,43.34,"[59.626575 60.468803 57.384537  0.        0.        0.        0.
  0.       61.390804]",[-18.  -6. -19.],[-32.32  -6.   -29.13]
1966,1217,7,22.46,17.54,38.05,"[ 0.        0.        0.        0.        0.       51.41701   0.
 54.060707  0.      ]",[-18.  -6. -19.],[-35.55  -6.01 -29.79]
1967,1217,8,19.4,20.6,38.54,"[ 0.        0.        0.        0.        0.        0.        0.
 50.808643 51.921833]",[-18.  -6. -19.],[-38.77  -6.03 -32.  ]
1968,1217,8,15.5,24.5,38.28,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       45.856964]",[-18.  -6. -19.],[-42.03  -5.78 -31.9 ]
1969,1217,7,12.72,27.28,40.12,"[ 0.       40.509705  0.        0.        0.        0.        0.
 42.665436  0.      ]",[-18.  -6. -19.],[-45.15  -5.21 -33.42]
1970,1217,0,9.24,30.76,34.83,"[34.187664  0.        0.        0.        0.        0.        0.
  0.        0.      ]",[-18.  -6. -19.],[-48.34  -4.66 -32.45]
1971,1217,2,6.78,33.22,41.12,"[ 0.        0.       32.106148  0.        0.        0.        0.
  0.        0.      ]",[-18.  -6. -19.],[-51.51  -4.5  -34.62]
1972,1217,7,3.0,37.0,34.73,0,[-18.  -6. -19.],[-54.59  -4.06 -34.28]
1973,1217,7,0.3,39.7,51.34,"[26.493652 28.051125  0.        0.        0.        0.        0.
 30.487871  0.      ]",[-18.  -6. -19.],[-57.6   -3.63 -35.97]
1974,1217,8,-3.15,43.15,38.52,"[ 0.        0.       21.3168    0.        0.       21.238255  0.
  0.       26.718231]",[-18.  -6. -19.],[-60.65  -3.25 -34.83]
1975,1218,7,20.79,19.21,41.67,"[ 0.       0.      48.97187  0.       0.       0.       0.      52.24946
  0.     ]",[12. 15.  0.],[ 0.01  0.01 -0.2 ]
1976,1218,1,20.8,19.2,40.17,"[49.006084 50.262756  0.        0.        0.       46.166492  0.
  0.        0.      ]",[12. 15.  0.],[ 0.01  0.01 -0.2 ]
1977,1218,8,-10,999,39.34,"[49.712994 52.178123 49.757755  0.        0.        0.        0.
 52.71794  52.831306]",[12. 15.  0.],[ 0.01  0.01 -0.44]
1978,1219,7,18.85,21.15,35.24,"[53.31225   0.        0.        0.        0.        0.        0.
 57.671127 52.5406  ]",[-15.  12.  -9.],[-2.48  1.98 -2.11]
1979,1219,1,22.54,17.46,33.73,"[57.468803 63.10476   0.        0.        0.        0.        0.
 59.60742  56.74287 ]",[-15.  12.  -9.],[-5.94  4.78 -3.12]
1980,1219,1,27.01,12.99,40.22,"[60.82843  63.556175  0.        0.        0.       59.256508  0.
  0.        0.      ]",[-15.  12.  -9.],[-9.29  7.49 -5.37]
1981,1219,1,31.87,8.13,41.31,"[66.80716 67.84322  0.       0.       0.       0.       0.       0.
  0.     ]",[-15.  12.  -9.],[-10.21   8.12  -5.87]
1982,1219,1,33.09,6.91,39.27,"[68.09354  69.67562   0.        0.        0.        0.        0.
 68.65627  65.931915]",[-15.  12.  -9.],[-13.42  10.62  -8.78]
1983,1219,8,37.89,2.11,39.08,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       72.503296]",[-15.  12.  -9.],[-16.59  13.04 -11.11]
1984,1219,0,37.16,2.84,46.01,"[75.254036  0.        0.        0.        0.       70.81834   0.
 75.03345   0.      ]",[-15.  12.  -9.],[-19.73  15.78 -13.41]
1985,1219,1,32.51,7.49,40.34,"[ 0.      70.10682  0.       0.       0.       0.       0.       0.
 69.03105]",[-15.  12.  -9.],[-22.86  18.12 -16.46]
1986,1219,1,27.56,12.44,35.81,"[64.03363  64.08594  60.169197  0.        0.       61.039333  0.
  0.        0.      ]",[-15.  12.  -9.],[-26.    20.56 -19.5 ]
1987,1219,7,22.55,17.45,42.57,"[ 0.        0.        0.        0.        0.        0.        0.
 58.54768  57.552498]",[-15.  12.  -9.],[-29.06  22.9  -23.16]
1988,1219,8,17.26,22.74,41.35,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 51.23494]",[-15.  12.  -9.],[-32.16  25.3  -25.49]
1989,1219,7,12.73,27.27,35.78,"[ 0.       45.866592 43.288216  0.        0.       43.405293  0.
 47.35365   0.      ]",[-15.  12.  -9.],[-35.24  28.01 -28.51]
1990,1219,7,7.65,32.35,41.16,"[39.950882  0.       38.616558  0.        0.        0.        0.
 42.513275 42.10772 ]",[-15.  12.  -9.],[-38.31  30.7  -30.11]
1991,1219,1,3.41,36.59,39.34,"[35.405205 36.91535   0.        0.        0.        0.        0.
  0.        0.      ]",[-15.  12.  -9.],[-41.28  33.3  -32.4 ]
1992,1219,7,-1.13,41.13,47.52,"[30.09523   0.        0.        0.        0.        0.        0.
 32.91312  32.577908]",[-15.  12.  -9.],[-44.22  35.89 -34.57]
1993,1220,2,17.61,22.39,33.57,"[37.2966  32.7287  42.06075  0.       0.       0.       0.       0.
  0.     ]",[  0. -19. -14.],[ 0.01 -2.88 -4.51]
1994,1220,7,21.29,18.71,33.0,"[ 0.        0.        0.        0.        0.        0.        0.
 50.097893 45.22821 ]",[  0. -19. -14.],[ 0.01 -6.7  -7.61]
1995,1220,7,26.14,13.86,34.66,"[ 0.        0.       54.261658  0.        0.        0.        0.
 58.252098 54.158195]",[  0. -19. -14.],[  0.02 -10.4   -9.3 ]
1996,1220,7,30.2,9.8,46.7,"[59.5132    0.        0.        0.        0.        0.        0.
 63.112373  0.      ]",[  0. -19. -14.],[  0.02 -14.13 -11.69]
1997,1220,7,34.61,5.39,41.08,"[66.220795 65.06337  66.780624  0.        0.        0.        0.
 68.72349   0.      ]",[  0. -19. -14.],[  0.03 -17.87 -12.68]
1998,1220,8,50,1.74,33.83,"[ 0.      71.10442 70.28818  0.       0.       0.       0.       0.
 71.83399]",[  0. -19. -14.],[  0.03 -21.62 -14.42]
1999,1220,5,74.34,15.66,39.71,"[57.65765  54.20325  60.436634  0.        0.       64.92785   0.
  0.       59.568497]",[-11. -36. -16.],[ -1.31 -28.6  -15.07]
2000,1220,5,77.77,12.23,32.83,"[59.889297  0.        0.        0.        0.       63.229     0.
  0.        0.      ]",[-11. -36. -16.],[ -3.49 -31.09 -15.36]
2001,1220,8,81.0,9.0,36.54,[ 0.      0.      0.      0.      0.      0.      0.      0.     66.0148],[-11. -36. -16.],[ -5.55 -33.28 -15.68]
2002,1220,8,83.9,6.1,33.92,"[68.555     0.        0.        0.        0.       66.56196   0.
 69.033104 69.712555]",[-11. -36. -16.],[ -7.64 -35.21 -15.32]
2003,1220,0,86.48,3.52,40.71,"[70.954414  0.       69.13646   0.        0.       68.55185   0.
  0.        0.      ]",[-11. -36. -16.],[ -9.71 -36.82 -14.99]
2004,1220,0,100,1.83,41.25,"[73.69025  0.      70.42732  0.       0.       0.       0.      72.94092
  0.     ]",[-11. -36. -16.],[-11.79 -38.78 -15.32]
2005,1220,0,113.52,26.48,35.51,"[47.36348  0.       0.       0.       0.       0.       0.       0.
 46.86965]",[ -2. -18. -10.],[-13.42 -39.64 -15.57]
2006,1220,7,114.91,25.09,35.77,"[ 0.        0.        0.        0.        0.       46.29582   0.
 47.698135  0.      ]",[ -2. -18. -10.],[-11.37 -36.6  -15.01]
2007,1220,8,118.58,21.42,42.63,"[ 0.        0.       50.433186  0.        0.        0.        0.
  0.       53.44832 ]",[ -2. -18. -10.],[ -9.45 -33.7  -13.03]
2008,1220,0,122.36,17.64,34.99,"[55.991856  0.        0.        0.        0.       52.84334   0.
 54.36319  55.24729 ]",[ -2. -18. -10.],[ -7.48 -30.41 -11.73]
2009,1220,1,126.33,13.67,36.46,"[60.445446 61.08151   0.        0.        0.       56.69838   0.
  0.       59.154785]",[ -2. -18. -10.],[ -5.55 -27.51 -10.37]
2010,1220,1,129.84,10.16,37.0,"[ 0.       63.49851   0.        0.        0.       59.39251   0.
 62.131756 60.9864  ]",[ -2. -18. -10.],[ -3.62 -24.56  -9.79]
2011,1220,0,133.24,6.76,40.84,"[68.048615 67.92398  64.443474  0.        0.       62.768066  0.
  0.        0.      ]",[ -2. -18. -10.],[ -1.71 -21.66  -9.1 ]
2012,1220,7,136.22,3.78,39.86,"[ 0.        0.       67.07068   0.        0.        0.        0.
 69.780266  0.      ]",[ -2. -18. -10.],[  0.17 -19.11  -9.19]
2013,1220,1,137.43,2.57,41.19,"[ 0.      72.47191  0.       0.       0.       0.       0.      71.525
  0.     ]",[ -2. -18. -10.],[  2.07 -16.51  -7.77]
2014,1220,7,135.13,4.87,37.13,"[ 0.      66.32492  0.       0.       0.       0.       0.      66.32691
  0.     ]",[ -2. -18. -10.],[  3.95 -13.94  -8.54]
2015,1220,5,132.65,7.35,44.06,"[ 0.       63.700283 64.15009   0.        0.       65.46871   0.
  0.       65.29234 ]",[ -2. -18. -10.],[  5.79 -11.42  -6.53]
