Episode,Action,Reward,Remaining length,Loss,NN Output,Punto objetivo,Posición actual
1579,1005,7,19.35,20.65,39.51,"[ 0.       0.       0.       0.       0.       0.       0.      41.2132
 40.71986]",[ -2.  19. -10.],[-0.33  3.22 -3.98]
1580,1005,5,23.03,16.97,37.79,"[43.997856  0.       44.56906   0.        0.       49.067497  0.
  0.        0.      ]",[ -2.  19. -10.],[-0.78  7.6  -4.84]
1581,1005,5,27.43,12.57,49.22,"[50.211403  0.       52.089233  0.        0.       56.240417  0.
  0.       51.035946]",[ -2.  19. -10.],[-1.21 12.13 -6.26]
1582,1005,2,32.14,7.86,31.35,"[ 0.        0.       60.974667  0.        0.        0.        0.
  0.       59.434566]",[ -2.  19. -10.],[-1.64 16.9  -7.06]
1583,1005,5,36.37,3.63,39.42,"[63.835423 62.731884 65.52193   0.        0.       68.374626  0.
  0.        0.      ]",[ -2.  19. -10.],[-2.08 22.1  -9.21]
1584,1005,5,36.8,3.2,33.85,"[65.214226  0.        0.        0.        0.       68.759674  0.
 65.72575  65.21214 ]",[ -2.  19. -10.],[ -2.52  27.53 -10.03]
1585,1005,5,31.46,8.54,45.39,"[63.350018 62.23121  61.255535  0.        0.       66.337616  0.
 65.06332   0.      ]",[ -2.  19. -10.],[ -2.95  33.18 -12.19]
1586,1005,0,25.62,14.38,33.44,"[55.158936  0.       51.346634  0.        0.        0.        0.
  0.        0.      ]",[ -2.  19. -10.],[ -3.38  39.08 -12.97]
1587,1005,0,19.66,20.34,39.45,"[45.67771  0.      40.47066  0.       0.       0.       0.       0.
  0.     ]",[ -2.  19. -10.],[ -3.81  44.55 -15.84]
1588,1005,5,13.72,26.28,38.23,"[ 0.        0.       28.259768  0.        0.       37.982044  0.
  0.        0.      ]",[ -2.  19. -10.],[ -4.23  49.75 -17.29]
1589,1005,5,8.31,31.69,45.54,"[ 0.       25.304901 20.587215  0.        0.       32.858     0.
 29.49839  28.819473]",[ -2.  19. -10.],[ -4.64  55.08 -20.18]
1590,1005,5,2.41,37.59,41.98,"[19.968191  0.        0.        0.        0.       23.354643  0.
 18.955345 19.59584 ]",[ -2.  19. -10.],[ -5.04  60.6  -21.56]
1591,1005,5,-3.29,43.29,41.32,"[ 0.         0.         0.         0.         0.        16.481518
  0.        10.463688  11.6163435]",[ -2.  19. -10.],[ -5.45  66.45 -24.48]
1592,1006,5,20.16,19.84,34.59,"[40.019794  0.        0.        0.        0.       42.20396   0.
 41.253525 41.292313]",[-9. 17. -7.],[-1.25  2.37 -2.86]
1593,1006,5,22.94,17.06,38.59,"[43.63376  44.278763  0.        0.        0.       46.193855  0.
 45.09691  46.001087]",[-9. 17. -7.],[-3.08  6.16 -3.59]
1594,1006,7,27.19,12.81,43.42,"[ 0.        0.       51.325047  0.        0.        0.        0.
 51.95737   0.      ]",[-9. 17. -7.],[-4.89 10.25 -4.33]
1595,1006,7,31.65,8.35,42.28,"[ 0.       0.       0.       0.       0.       0.       0.      58.82138
  0.     ]",[-9. 17. -7.],[-6.7  14.33 -4.36]
1596,1006,8,35.6,4.4,38.56,"[64.380905 64.14835   0.        0.        0.        0.        0.
 65.32061  66.7278  ]",[-9. 17. -7.],[-8.49 18.38 -4.42]
1597,1006,7,37.03,2.97,46.18,"[ 0.       63.805447  0.        0.        0.        0.        0.
 65.102394  0.      ]",[-9. 17. -7.],[-10.26  22.72  -3.76]
1598,1006,5,-10,999,42.25,"[ 0.       58.1822   59.467278  0.        0.       63.681675  0.
  0.       63.004086]",[-9. 17. -7.],[-10.91  24.38  -3.53]
1599,1007,0,17.78,22.22,34.68,0,[ -6.  19. -10.],[-0.93  2.96 -2.26]
1600,1007,5,21.49,18.51,38.03,"[44.09754  42.999138 43.843437  0.        0.       46.655926  0.
  0.        0.      ]",[ -6.  19. -10.],[-2.25  6.84 -4.83]
1601,1007,7,26.27,13.73,49.92,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ -6.  19. -10.],[-3.53 10.98 -6.68]
1602,1007,0,30.97,9.03,36.06,"[59.3578    0.       57.39528   0.        0.        0.        0.
 57.937885  0.      ]",[ -6.  19. -10.],[-4.8  15.05 -8.57]
1603,1007,8,35.63,4.37,36.52,"[64.23781  62.080353  0.        0.        0.        0.        0.
  0.       64.3068  ]",[ -6.  19. -10.],[ -6.06  18.77 -11.03]
1604,1007,2,50,1.06,39.99,"[ 0.        0.       68.432175  0.        0.        0.        0.
 68.067184  0.      ]",[ -6.  19. -10.],[ -7.32  22.85 -12.22]
1605,1007,2,70.95,19.05,47.2,"[ 0.       0.      50.77265  0.       0.       0.       0.       0.
  0.     ]",[-26.  20. -18.],[-10.56  30.49 -16.09]
1606,1007,7,71.23,18.77,40.88,"[ 0.        0.       52.881348  0.        0.        0.        0.
 57.138214  0.      ]",[-26.  20. -18.],[-12.73  31.72 -16.78]
1607,1007,1,72.25,17.75,41.14,"[ 0.       55.59602  54.110455  0.        0.        0.        0.
  0.        0.      ]",[-26.  20. -18.],[-14.83  33.08 -16.19]
1608,1007,8,72.7,17.3,37.24,"[ 0.       55.14542   0.        0.        0.       60.696384  0.
  0.       61.267323]",[-26.  20. -18.],[-16.96  34.46 -17.57]
1609,1007,2,72.94,17.06,38.82,"[ 0.        0.       54.428246  0.        0.        0.        0.
  0.        0.      ]",[-26.  20. -18.],[-19.06  36.11 -16.32]
1610,1007,0,72.38,17.62,44.76,"[57.012363  0.       49.759773  0.        0.        0.        0.
  0.       55.89053 ]",[-26.  20. -18.],[-21.12  38.07 -18.22]
1611,1007,1,71.28,18.72,36.92,"[ 0.       48.268463 44.98967   0.        0.        0.        0.
  0.        0.      ]",[-26.  20. -18.],[-23.18  39.77 -17.61]
1612,1007,5,70.03,19.97,40.17,"[ 0.        0.       42.91521   0.        0.       49.888237  0.
 48.69813  48.434845]",[-26.  20. -18.],[-25.23  41.47 -20.23]
1613,1007,5,68.4,21.6,39.54,"[43.121586  0.        0.        0.        0.       44.527172  0.
  0.        0.      ]",[-26.  20. -18.],[-27.26  43.44 -19.69]
1614,1007,0,66.46,23.54,38.73,"[39.89261  38.286343  0.        0.        0.        0.        0.
  0.       39.844414]",[-26.  20. -18.],[-29.32  45.82 -22.4 ]
1615,1007,2,63.6,26.4,40.35,0,[-26.  20. -18.],[-31.31  47.88 -22.05]
1616,1007,5,61.33,28.67,42.82,"[31.387829  0.       24.838015  0.        0.       33.30271   0.
  0.        0.      ]",[-26.  20. -18.],[-33.34  50.37 -25.26]
1617,1007,8,57.92,32.08,37.05,"[23.408688  0.        0.        0.        0.        0.        0.
  0.       25.30172 ]",[-26.  20. -18.],[-35.34  53.13 -25.07]
1618,1007,8,54.86,35.14,36.66,"[ 0.       17.438541 10.250423  0.        0.       19.804308  0.
  0.       20.877827]",[-26.  20. -18.],[-37.31  56.23 -27.91]
1619,1007,8,50.77,39.23,44.39,"[11.258476  10.717278   2.7292168  0.         0.        11.772419
  0.         0.        14.001667 ]",[-26.  20. -18.],[-39.3   59.63 -27.15]
1620,1007,5,47.21,42.79,37.44,"[6.14079   4.985751  0.        0.        0.        6.3663054 0.
 0.        0.       ]",[-26.  20. -18.],[-41.24  63.35 -29.27]
1621,1008,8,14.71,25.29,39.23,"[41.490078  0.        0.        0.        0.        0.        0.
 40.426277 43.705967]",[ 16. -10. -17.],[ 2.17 -1.35 -3.03]
1622,1008,7,18.52,21.48,35.0,0,[ 16. -10. -17.],[ 5.35 -3.03 -5.76]
1623,1008,5,23.02,16.98,49.37,"[51.24987  49.57877  47.82109   0.        0.       51.770176  0.
 51.17673  51.04059 ]",[ 16. -10. -17.],[ 8.47 -4.69 -8.39]
1624,1008,5,27.39,12.61,40.81,"[ 0.        0.       54.187534  0.        0.       56.33017   0.
  0.        0.      ]",[ 16. -10. -17.],[ 11.59  -6.02 -11.09]
1625,1008,5,31.62,8.38,38.49,"[59.96783  59.109238 59.63675   0.        0.       60.064445  0.
 60.024185 57.581547]",[ 16. -10. -17.],[ 14.7   -7.06 -13.71]
1626,1008,5,35.4,4.6,39.06,"[ 0.      64.66409  0.       0.       0.      65.95283  0.       0.
  0.     ]",[ 16. -10. -17.],[ 17.75  -7.77 -16.37]
1627,1008,0,37.09,2.91,41.87,"[69.594696  0.        0.        0.        0.        0.        0.
 69.27593   0.      ]",[ 16. -10. -17.],[ 20.75  -8.17 -18.91]
1628,1008,0,34.56,5.44,38.01,"[73.06166  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ 16. -10. -17.],[ 23.82  -8.93 -22.28]
1629,1008,0,30.5,9.5,37.47,"[68.10312  0.       0.       0.       0.      66.64438  0.       0.
  0.     ]",[ 16. -10. -17.],[ 26.76  -9.93 -25.44]
1630,1008,0,26.32,13.68,35.76,"[62.283516  0.        0.        0.        0.       58.80511   0.
  0.       60.21133 ]",[ 16. -10. -17.],[ 29.71 -11.23 -29.38]
1631,1008,0,21.48,18.52,39.32,"[53.30401   0.       53.041958  0.        0.       48.18983   0.
 52.928043  0.      ]",[ 16. -10. -17.],[ 32.63 -12.8  -33.21]
1632,1008,2,16.6,23.4,41.29,"[ 0.       43.72426  45.183147  0.        0.       38.596622  0.
  0.        0.      ]",[ 16. -10. -17.],[ 35.57 -14.67 -37.84]
1633,1008,7,11.03,28.97,45.16,"[ 0.        0.        0.        0.        0.        0.        0.
 33.70739  33.344624]",[ 16. -10. -17.],[ 38.5  -16.23 -42.43]
1634,1008,7,5.48,34.52,44.48,"[ 0.       0.       0.       0.       0.       0.       0.      23.90429
  0.     ]",[ 16. -10. -17.],[ 41.37 -17.75 -46.37]
1635,1008,1,0.42,39.58,41.13,"[ 0.        14.239581   0.         0.         0.         5.5757155
  0.        13.949318   0.       ]",[ 16. -10. -17.],[ 44.29 -19.31 -50.32]
1636,1008,0,-4.69,44.69,42.74,"[7.270811 7.191858 5.305401 0.       0.       0.       0.       6.571059
 0.      ]",[ 16. -10. -17.],[ 47.19 -20.85 -54.99]
1637,1009,3,16.3,23.7,39.14,0,[  3. -19. -14.],[ 0.43 -2.69 -2.7 ]
1638,1009,8,19.99,20.01,46.97,"[ 0.        0.       47.439034  0.        0.        0.        0.
  0.       47.609283]",[  3. -19. -14.],[ 1.06 -6.98 -5.48]
1639,1009,8,25.14,14.86,45.27,"[ 0.        0.        0.        0.        0.        0.        0.
  0.       54.415142]",[  3. -19. -14.],[  1.68 -10.87  -7.58]
1640,1009,1,29.56,10.44,39.05,0,[  3. -19. -14.],[  2.29 -14.36  -9.63]
1641,1009,5,33.58,6.42,44.77,"[61.936577 62.921852  0.        0.        0.       65.96859   0.
  0.       61.319214]",[  3. -19. -14.],[  2.9  -17.96 -12.35]
1642,1009,7,50,1.96,51.62,"[67.30116  69.02475   0.        0.        0.        0.        0.
 70.47678  67.004814]",[  3. -19. -14.],[  3.51 -21.19 -14.44]
1643,1009,7,69.36,20.64,36.41,"[48.341583  0.        0.        0.        0.       50.948902  0.
 51.32818  48.980236]",[  6. -39.  -2.],[  4.65 -28.04 -13.54]
1644,1009,2,74.02,15.98,43.92,"[54.905502 57.619297 58.87335   0.        0.       56.890556  0.
  0.        0.      ]",[  6. -39.  -2.],[  4.98 -30.89  -7.59]
1645,1009,8,80.1,9.9,35.47,[ 0.      0.      0.      0.      0.      0.      0.      0.     62.9504],[  6. -39.  -2.],[  5.31 -33.33  -3.25]
1646,1009,2,84.15,5.85,36.64,"[66.466995 68.63774  69.1472    0.        0.       69.02524   0.
  0.        0.      ]",[  6. -39.  -2.],[  5.48 -34.51  -0.17]
1647,1009,1,85.13,4.87,33.82,"[ 0.       64.99812   0.        0.        0.       64.99101   0.
  0.       64.980606]",[  6. -39.  -2.],[  5.48 -34.51  -0.17]
1648,1009,7,-10,999,43.76,"[ 0.        0.       63.84447   0.        0.       64.19548   0.
 64.566956  0.      ]",[  6. -39.  -2.],[  5.48 -34.51  -0.4 ]
1649,1010,7,19.83,20.17,38.63,"[ 0.       51.62574  51.79656   0.        0.        0.        0.
 53.368134 50.69118 ]",[18.  6. -7.],[ 2.97  0.99 -1.64]
1650,1010,5,23.28,16.72,45.6,"[ 0.      54.34237  0.       0.       0.      54.51389  0.       0.
  0.     ]",[18.  6. -7.],[ 7.08  2.36 -2.15]
1651,1010,7,27.51,12.49,39.84,"[54.121166  0.        0.        0.        0.       58.713932  0.
 60.201515  0.      ]",[18.  6. -7.],[11.12  4.03 -3.35]
1652,1010,1,31.97,8.03,43.29,"[ 0.       63.17436  61.867554  0.        0.        0.        0.
  0.        0.      ]",[18.  6. -7.],[14.96  5.62 -3.19]
1653,1010,7,35.11,4.89,32.43,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[18.  6. -7.],[19.02  7.31 -5.1 ]
1654,1010,8,37.48,2.52,41.54,"[ 0.       68.50226  68.730385  0.        0.        0.        0.
  0.       69.4373  ]",[18.  6. -7.],[23.01  8.98 -4.28]
1655,1010,7,33.56,6.44,38.06,"[ 0.        0.        0.        0.        0.       68.29057   0.
 69.5927   67.659775]",[18.  6. -7.],[26.99 11.02 -5.5 ]
1656,1010,5,29.59,10.41,48.25,"[ 0.        0.        0.        0.        0.       65.412865  0.
  0.        0.      ]",[18.  6. -7.],[30.31 12.76 -4.15]
1657,1010,7,25.67,14.33,42.55,"[63.929836 60.700714  0.        0.        0.        0.        0.
 64.17949  62.6592  ]",[18.  6. -7.],[33.07 14.36 -4.79]
1658,1010,7,-10,999,33.51,"[63.16315  58.901928  0.        0.        0.       61.32662   0.
 63.6      63.231274]",[18.  6. -7.],[35.32 15.78 -4.06]
1659,1011,5,17.41,22.59,49.64,"[49.47008  45.202812  0.        0.        0.       50.335606  0.
 50.185303  0.      ]",[-17.  -9. -14.],[-2.32 -1.22 -4.45]
1660,1011,8,20.84,19.16,38.59,"[ 0.       48.559002  0.        0.        0.       52.044262  0.
 52.284836 52.467033]",[-17.  -9. -14.],[-5.87 -2.83 -6.7 ]
1661,1011,5,25.33,14.67,45.34,"[ 0.       53.80582  55.761765  0.        0.       58.237038  0.
 57.337543  0.      ]",[-17.  -9. -14.],[-9.06 -4.   -8.1 ]
1662,1011,5,28.92,11.08,34.39,"[62.807243  0.        0.        0.        0.       63.129097  0.
  0.       62.159355]",[-17.  -9. -14.],[-11.01  -4.62  -9.34]
1663,1011,2,31.23,8.77,45.22,"[ 0.       62.360176 65.4692    0.        0.        0.        0.
  0.        0.      ]",[-17.  -9. -14.],[-14.42  -5.38 -10.83]
1664,1011,0,34.54,5.46,34.79,"[68.93513  0.       0.       0.       0.       0.       0.      68.2695
 68.2191 ]",[-17.  -9. -14.],[-17.95  -5.86 -13.82]
1665,1011,5,36.72,3.28,42.15,"[69.23785  0.       0.       0.       0.      70.23573  0.      68.60728
  0.     ]",[-17.  -9. -14.],[-21.38  -6.67 -16.02]
1666,1011,2,34.64,5.36,35.81,"[68.68378  67.62408  71.29349   0.        0.       69.27522   0.
  0.       69.405754]",[-17.  -9. -14.],[-24.45  -7.13 -18.73]
1667,1011,5,30.99,9.01,34.78,"[63.38675   0.        0.        0.        0.       63.764877  0.
  0.        0.      ]",[-17.  -9. -14.],[-27.53  -7.31 -21.3 ]
1668,1011,5,27.08,12.92,34.27,"[ 0.        0.        0.        0.        0.       56.496033  0.
  0.        0.      ]",[-17.  -9. -14.],[-30.92  -7.23 -24.32]
1669,1011,2,22.58,17.42,40.56,"[47.923153 49.842007 50.943714  0.        0.       49.453068  0.
  0.       49.897026]",[-17.  -9. -14.],[-34.3   -6.84 -27.17]
1670,1011,2,18.15,21.85,47.39,"[41.67986   0.       44.801716  0.        0.        0.        0.
  0.        0.      ]",[-17.  -9. -14.],[-37.63  -6.16 -30.81]
1671,1011,8,13.24,26.76,40.98,"[ 0.       0.       0.       0.       0.       0.       0.       0.
 35.66719]",[-17.  -9. -14.],[-40.93  -5.2  -34.28]
1672,1011,1,8.4,31.6,36.78,"[25.704966 29.432734  0.        0.        0.       27.553905  0.
 28.402163  0.      ]",[-17.  -9. -14.],[-44.26  -3.92 -37.33]
1673,1011,1,3.76,36.24,43.56,"[ 0.       22.831827  0.        0.        0.       20.771095  0.
  0.       21.603615]",[-17.  -9. -14.],[-47.56  -2.68 -41.49]
1674,1011,1,-1.59,41.59,45.15,"[10.468194 15.447063  0.        0.        0.       13.269958  0.
 13.748968 13.875439]",[-17.  -9. -14.],[-50.87  -1.42 -45.23]
1675,1012,1,19.45,20.55,43.52,"[ 0.       48.639587  0.        0.        0.       47.50597   0.
  0.        0.      ]",[-18.   8.  -6.],[-2.77  1.22 -1.28]
1676,1012,8,22.68,17.32,30.63,"[56.614006 51.68569   0.        0.        0.       51.559715  0.
  0.       57.62903 ]",[-18.   8.  -6.],[-5.88  2.63 -2.67]
1677,1012,2,26.33,13.67,38.66,"[57.51855  54.52601  58.328056  0.        0.        0.        0.
 57.75693   0.      ]",[-18.   8.  -6.],[-9.    4.23 -3.08]
1678,1012,2,29.82,10.18,36.06,"[ 0.       59.67659  63.50896   0.        0.        0.        0.
 62.212093  0.      ]",[-18.   8.  -6.],[-12.81   6.53  -5.49]
1679,1012,0,-10,999,40.21,"[66.91105 64.51854  0.       0.       0.       0.       0.       0.
  0.     ]",[-18.   8.  -6.],[-14.23   7.4   -5.95]
1680,1013,8,19.98,20.02,44.56,"[ 0.       57.597115 58.968655  0.        0.       58.61979   0.
  0.       59.917393]",[19. -5. -4.],[ 2.79 -0.74 -0.68]
1681,1013,5,22.91,17.09,37.61,"[58.651443 59.755177  0.        0.        0.       61.26699   0.
  0.        0.      ]",[19. -5. -4.],[ 7.08 -1.54 -1.06]
1682,1013,1,27.25,12.75,41.88,"[ 0.       61.992233  0.        0.        0.        0.        0.
  0.        0.      ]",[19. -5. -4.],[10.89 -1.97 -2.07]
1683,1013,7,31.13,8.87,36.42,[0. 0. 0. 0. 0. 0. 0. 0. 0.],[19. -5. -4.],[14.57 -2.4  -2.99]
1684,1013,5,34.77,5.23,46.08,"[ 0.      64.68513  0.       0.       0.      66.74009  0.       0.
 65.34245]",[19. -5. -4.],[18.44 -2.85 -3.39]
1685,1013,2,37.7,2.3,44.87,"[69.5143   0.      69.70788  0.       0.       0.       0.       0.
 68.04413]",[19. -5. -4.],[22.41 -2.99 -4.42]
1686,1013,0,36.02,3.98,49.45,"[72.28107  67.52937  71.34914   0.        0.        0.        0.
  0.       70.029205]",[19. -5. -4.],[26.4  -2.83 -5.49]
1687,1013,3,32.15,7.85,37.97,0,[19. -5. -4.],[30.29 -3.01 -7.18]
1688,1013,8,28.1,11.9,36.68,"[67.41532 64.37395 67.38473  0.       0.       0.       0.       0.
 67.78828]",[19. -5. -4.],[34.14 -3.45 -8.22]
1689,1013,8,24.21,15.79,38.79,"[ 0.        0.        0.        0.        0.       61.454113  0.
  0.       66.63193 ]",[19. -5. -4.],[38.09 -3.56 -9.27]
1690,1013,8,20.14,19.86,46.74,"[63.064873 62.17506   0.        0.        0.        0.        0.
  0.       64.53291 ]",[19. -5. -4.],[41.77 -3.39 -9.62]
1691,1013,2,16.49,23.51,38.78,"[ 0.        0.       61.270252  0.        0.       54.391006  0.
 59.065937  0.      ]",[19. -5. -4.],[44.59 -3.08 -9.9 ]
1692,1013,8,13.67,26.33,37.03,"[ 0.        0.       58.77548   0.        0.       51.738686  0.
  0.       61.23347 ]",[19. -5. -4.],[ 46.69  -2.7  -10.46]
1693,1013,1,11.47,28.53,39.02,"[ 0.      57.04594  0.       0.       0.       0.       0.       0.
  0.     ]",[19. -5. -4.],[ 49.04  -2.13 -10.32]
1694,1013,1,9.17,30.83,32.81,"[ 0.       56.92997   0.        0.        0.        0.        0.
 56.803337  0.      ]",[19. -5. -4.],[ 52.18  -1.33 -11.66]
1695,1013,0,5.75,34.25,37.03,"[56.648724 54.92867   0.        0.        0.        0.        0.
  0.        0.      ]",[19. -5. -4.],[ 54.75  -0.72 -11.93]
1696,1013,8,3.13,36.87,38.98,"[51.70086  48.0313    0.        0.        0.        0.        0.
 51.70682  51.899616]",[19. -5. -4.],[ 56.08  -0.43 -12.66]
1697,1013,0,1.64,38.36,33.63,"[52.813217 46.85231   0.        0.        0.        0.        0.
  0.       51.188572]",[19. -5. -4.],[ 57.66  -0.12 -12.94]
1698,1013,0,0.02,39.98,38.02,"[50.384064 44.739105  0.        0.        0.        0.        0.
 48.38049   0.      ]",[19. -5. -4.],[ 59.28   0.21 -13.62]
1699,1013,0,-1.73,41.73,42.36,"[47.91456  42.206665  0.        0.        0.       33.112137  0.
  0.       47.300087]",[19. -5. -4.],[ 61.22   0.42 -14.18]
1700,1014,7,20.63,19.37,44.47,"[43.630806  0.        0.        0.        0.       43.999264  0.
 44.186043 42.119175]",[ 9. 17.  0.],[ 0.73  1.36 -2.36]
1701,1014,7,22.15,17.85,40.56,"[ 0.        0.       45.566532  0.        0.        0.        0.
 45.80015   0.      ]",[ 9. 17.  0.],[ 2.43  4.53 -0.68]
1702,1014,2,25.89,14.11,35.6,"[50.928997 48.269085 51.930412  0.        0.       51.677544  0.
 51.853928  0.      ]",[ 9. 17.  0.],[ 2.99  5.59 -0.14]
1703,1014,0,-10,999,45.19,"[53.139915 49.7917    0.        0.        0.        0.        0.
  0.       52.21796 ]",[ 9. 17.  0.],[ 3.    5.62 -0.19]
1704,1015,8,-10,999,36.03,"[44.208965 39.532093  0.        0.        0.        0.        0.
 43.476562 44.707623]",[-8. 18. -2.],[-0.11  0.29 -0.26]
1705,1016,0,13.07,26.93,45.77,"[45.00704  0.       0.       0.       0.       0.       0.       0.
  0.     ]",[ -9.  17. -19.],[-1.17  2.22 -3.23]
1706,1016,2,17.02,22.98,38.44,"[ 0.        0.       49.619946  0.        0.       47.20702   0.
  0.        0.      ]",[ -9.  17. -19.],[-2.87  5.13 -7.31]
1707,1016,5,22.25,17.75,34.03,0,[ -9.  17. -19.],[ -4.53   8.32 -11.32]
1708,1016,2,27.58,12.42,41.28,0,[ -9.  17. -19.],[ -6.15  11.73 -15.31]
1709,1016,1,32.97,7.03,35.53,"[ 0.       63.80614   0.        0.        0.        0.        0.
  0.       63.688404]",[ -9.  17. -19.],[ -7.81  15.58 -20.07]
1710,1016,2,37.86,2.14,45.24,"[70.15455  68.84172  71.506615  0.        0.        0.        0.
  0.        0.      ]",[ -9.  17. -19.],[ -9.42  19.29 -24.82]
1711,1016,2,33.74,6.26,42.84,"[ 0.       0.      70.19067  0.       0.       0.       0.      68.45694
  0.     ]",[ -9.  17. -19.],[-11.04  23.36 -30.22]
1712,1016,1,26.94,13.06,35.72,"[ 0.       59.15291   0.        0.        0.        0.        0.
 58.892117  0.      ]",[ -9.  17. -19.],[-12.6   27.59 -35.56]
1713,1016,1,20.02,19.98,41.79,"[50.780476 51.02677   0.        0.        0.       50.556145  0.
 50.425583 49.241146]",[ -9.  17. -19.],[-14.16  31.84 -41.58]
1714,1016,2,12.5,27.5,33.56,"[40.344704  0.       42.237656  0.        0.        0.        0.
  0.        0.      ]",[ -9.  17. -19.],[-15.69  35.99 -47.55]
1715,1016,7,5.07,34.93,40.32,"[29.349413  0.        0.        0.        0.       30.837841  0.
 31.28557   0.      ]",[ -9.  17. -19.],[-17.17  40.38 -54.04]
1716,1016,1,-2.91,42.91,40.47,"[ 0.       22.82124   0.        0.        0.       21.39819   0.
 21.598621 21.012808]",[ -9.  17. -19.],[-18.65  44.75 -59.36]
1717,1017,5,18.31,21.69,44.86,"[48.246456  0.       50.021656  0.        0.       51.229416  0.
  0.       48.268833]",[ 17.   8. -11.],[ 2.7   1.27 -2.47]
1718,1017,7,22.04,17.96,39.0,"[ 0.        0.       54.265594  0.        0.        0.        0.
 55.23384  52.695274]",[ 17.   8. -11.],[ 6.57  3.41 -4.68]
1719,1017,7,26.97,13.03,35.39,"[57.32176  58.093956 59.207947  0.        0.        0.        0.
 59.51221   0.      ]",[ 17.   8. -11.],[10.35  5.48 -6.13]
1720,1017,5,31.38,8.62,39.41,"[ 0.        0.        0.        0.        0.       63.346138  0.
  0.        0.      ]",[ 17.   8. -11.],[14.02  7.51 -7.59]
1721,1017,7,35.45,4.55,43.45,"[ 0.        0.        0.        0.        0.       66.347145  0.
 66.676765 64.30815 ]",[ 17.   8. -11.],[17.69  9.84 -9.  ]
1722,1017,5,37.2,2.8,42.31,"[ 0.      65.00273 68.61097  0.       0.      68.67417  0.       0.
  0.     ]",[ 17.   8. -11.],[21.3  12.13 -9.8 ]
1723,1017,5,33.92,6.08,43.22,"[ 0.      64.16891  0.       0.       0.      67.55782  0.       0.
  0.     ]",[ 17.   8. -11.],[ 24.96  14.77 -11.24]
1724,1017,2,29.55,10.45,40.55,"[63.979866 60.726982 64.619736  0.        0.       63.213615  0.
 64.61268   0.      ]",[ 17.   8. -11.],[ 28.6   17.7  -12.04]
1725,1017,7,24.85,15.15,47.7,"[ 0.      54.83377  0.       0.       0.      58.41002  0.      60.85302
 60.40371]",[ 17.   8. -11.],[ 32.2   20.93 -14.17]
1726,1017,7,19.79,20.21,30.68,"[ 0.        0.       51.18226   0.        0.       50.935867  0.
 53.551086  0.      ]",[ 17.   8. -11.],[ 35.81  24.16 -14.33]
1727,1017,8,14.98,25.02,43.31,"[ 0.       40.924835 45.018353  0.        0.        0.        0.
 48.586903 49.844433]",[ 17.   8. -11.],[ 39.34  27.34 -15.77]
1728,1017,7,10.07,29.93,38.94,"[42.75237   0.       37.865044  0.        0.       38.138287  0.
 42.774982  0.      ]",[ 17.   8. -11.],[ 42.88  30.82 -15.11]
1729,1017,7,5.25,34.75,35.05,"[ 0.        0.       31.399061  0.        0.        0.        0.
 35.86498   0.      ]",[ 17.   8. -11.],[ 46.37  34.26 -15.9 ]
1730,1017,8,0.3,39.7,42.93,"[29.401682  0.        0.        0.        0.       20.745514  0.
 27.672905 30.646778]",[ 17.   8. -11.],[ 49.82  37.66 -14.46]
1731,1017,7,-10,999,37.55,"[ 0.        0.       15.393014  0.        0.        0.        0.
 22.383308  0.      ]",[ 17.   8. -11.],[ 52.49  40.55 -14.54]
1732,1018,8,15.08,24.92,36.02,"[44.39632  35.723885 37.805973  0.        0.       41.231388  0.
  0.       45.313557]",[  3. -19. -16.],[ 0.42 -2.63 -2.93]
1733,1018,8,18.9,21.1,37.42,"[47.181866 39.786785  0.        0.        0.        0.        0.
  0.       48.612   ]",[  3. -19. -16.],[ 1.02 -6.09 -5.4 ]
1734,1018,5,23.18,16.82,39.11,"[ 0.        0.       48.741783  0.        0.       50.15592   0.
  0.        0.      ]",[  3. -19. -16.],[ 1.61 -9.21 -7.78]
1735,1018,8,27.15,12.85,35.71,"[56.69834  50.916306 54.82111   0.        0.       55.86972   0.
  0.       57.800663]",[  3. -19. -16.],[  2.2  -12.01 -10.19]
1736,1018,8,30.88,9.12,36.58,"[ 0.        0.       59.392223  0.        0.        0.        0.
 59.33176  61.008114]",[  3. -19. -16.],[  2.79 -14.51 -11.88]
1737,1018,7,33.91,6.09,40.86,"[ 0.       58.722466  0.        0.        0.       62.09279   0.
 63.328922  0.      ]",[  3. -19. -16.],[  3.36 -16.67 -13.6 ]
1738,1018,2,36.64,3.36,36.85,"[ 0.       0.      69.50566  0.       0.      65.65011  0.       0.
  0.     ]",[  3. -19. -16.],[  3.94 -18.84 -14.6 ]
1739,1018,8,50,1.69,38.82,"[ 0.       0.       0.       0.       0.       0.       0.      69.83926
 69.85224]",[  3. -19. -16.],[  4.5  -20.64 -16.98]
1740,1018,2,68.62,21.38,44.17,"[ 0.       0.      58.19337  0.       0.       0.       0.       0.
  0.     ]",[-13. -30.  -9.],[  2.8  -23.82 -16.03]
1741,1018,2,71.64,18.36,40.5,"[61.874634 55.98312  62.17636   0.        0.        0.        0.
 60.273228 61.538315]",[-13. -30.  -9.],[ -1.18 -24.54 -14.88]
